66492,"Wild","Gina","Female",19701206,\N
66493,"Wild","Rebecca","Female",19720404,\N
66494,"Wild","Sharon","Female",19790404,\N
66499,"Wilde","Claudine","Female",19670315,\N
66514,"Wilder","Crystal","Female",19670913,\N
66525,"Wildschut","Karla","Female",19440314,\N
66540,"Wilhoit","Lisa","Female",19810730,\N
66541,"Wilhoite","Kathleen","Female",19640629,\N
66547,"Wilkerson","Dana","Female",19690227,\N
66555,"Wilkins","Laisha","Female",19760518,\N
66560,"Wilkinson","Adrienne","Female",19770901,\N
66561,"Wilkinson","Amanda","Female",19820117,\N
66570,"Wilks","Ella","Female",19850224,\N
66579,"Willcox","Toyah","Female",19580516,\N
66582,"Willems","Eva","Female",19760404,\N
66590,"Willets","Kathy","Female",19580424,\N
66593,"Willette","JoAnn","Female",19641012,\N
66605,"Williams","Ashley","Female",19781112,\N
66606,"Williams","Bergen","Female",19590714,\N
66608,"Williams","Brandi","Female",19821005,\N
66613,"Williams","Cindy","Female",19470822,\N
66621,"Williams","Davida","Female",19860919,\N
66626,"Williams","Edy","Female",19420709,\N
66628,"Williams","Esther","Female",19220808,\N
66629,"Williams","Finty","Female",19720924,\N
66635,"Williams","Jade","Female",19841002,\N
66637,"Williams","JoBeth","Female",19481206,\N
66639,"Williams","Kelli","Female",19700608,\N
66640,"Williams","Kiely","Female",19860709,\N
66643,"Williams","Lucinda","Female",19530126,\N
66646,"Williams","Marion","Female",19270829,19940702
66648,"Williams","Megan","Female",19560911,20000417
66649,"Williams","Michelle","Female",19800909,\N
66656,"Williams","Rachela","Female",19670429,20010109
66666,"Williams","Stacey","Female",19680415,\N
66685,"Williamson","Ruth","Female",19540125,\N
66689,"Willing","Ute","Female",19581008,\N
66699,"Willis","Katherine","Female",19710502,\N
66700,"Willis","Kelly","Female",19681001,\N
66704,"Willis","Nilli","Female",19720214,\N
66707,"Willis","Rumer","Female",19880816,\N
66716,"Wills","Anneke","Female",19411020,\N
66736,"Wilma","Eva","Female",19331214,\N
66742,"Wilshere","Barbara","Female",19591207,\N
66745,"Wilson","Alexandra","Female",19680717,\N
66746,"Wilson","Audree","Female",19170928,19971201
66748,"Wilson","Bridgette","Female",19730925,\N
66749,"Wilson","Brittney","Female",19910326,\N
66751,"Wilson","Carnie","Female",19680429,\N
66752,"Wilson","Cindy","Female",19570228,\N
66762,"Wilson","Jeannie","Female",19470204,\N
66771,"Wilson","Mara","Female",19870724,\N
66772,"Wilson","Margery","Female",18961031,19860121
66773,"Wilson","Melanie","Female",19611014,\N
66777,"Wilson","Peta","Female",19701118,\N
66781,"Wilson","Rita","Female",19581026,\N
66785,"Wilson","Taylin","Female",19900529,\N
66786,"Wilson","Torrie","Female",19750724,\N
66795,"Wilton","Penelope","Female",19460603,\N
66806,"Winans","BeBe","Female",19620917,\N
66807,"Winans","CeCe","Female",19641008,\N
66814,"Winbush","Camille","Female",19870701,\N
66815,"Winchell","April","Female",19620104,\N
66819,"Winckelmans","Petra","Female",19701106,\N
66828,"Windham","Wendy","Female",19670113,\N
66831,"Winding","Alberte","Female",19630823,\N
66838,"Windsor","Barbara","Female",19370806,\N
66841,"Windsor","Keri","Female",19731203,\N
66842,"Windsor","Marie","Female",19191211,20001210
66850,"Winfrey","Oprah","Female",19540129,\N
66852,"Wing","Anna","Female",19141030,\N
66854,"Wing","Toby","Female",19150714,20010322
66857,"Wingate","Keira","Female",19940910,\N
66860,"Winge","Mette","Female",19370105,\N
66862,"Winger","Debra","Female",19550516,\N
66867,"Wingo","Blair","Female",19841127,\N
66870,"Winits","Danielle","Female",19731205,\N
66875,"Winkens","Elke","Female",19700325,\N
66885,"Winkles","Anna","Female",19830630,\N
66887,"Winn","Jessie","Female",19800115,\N
66898,"Winningham","Mare","Female",19590516,\N
66900,"Winslet","Kate","Female",19751005,\N
66908,"Winston","Alexus","Female",19780220,\N
66913,"Winston","Hattie","Female",19450303,\N
66916,"Winston","Maureen","Female",19810706,\N
66930,"Winter","Judy","Female",19441104,\N
66949,"Winters","Shelley","Female",19220818,\N
66950,"Winters","Sophie","Female",19760522,\N
66971,"Wirasti","Adinia","Female",19860119,\N
66983,"Wischermann","Louise","Female",19740225,\N
67001,"Wiseman","Tina","Female",19750926,\N
67007,"Wisniewska","Ewa","Female",19420425,\N
67020,"Witheridge","Sue","Female",19710527,\N
67022,"Withers","Googie","Female",19170312,\N
67025,"Withers","Jane","Female",19260412,\N
67028,"Witherspoon","Reese","Female",19760322,\N
67038,"Witt","Alicia","Female",19750821,\N
67040,"Witt","Holly","Female",19681210,\N
67041,"Witt","Katarina","Female",19651203,\N
67042,"Witt","Kathryn","Female",19501130,\N
67050,"Witter","Karen","Female",19611213,\N
67064,"Witzier","Anita","Female",19611110,\N
67071,"Wlodarczyk","Agnieszka","Female",19801213,\N
67075,"Wodetzky","Christine","Female",19400105,\N
67086,"Wohlmuth","Silvia","Female",19600909,\N
67091,"Wokalek","Johanna","Female",19750303,\N
67099,"Wold","Susse","Female",19381117,\N
67103,"Wolf","Christie","Female",19660807,\N
67108,"Wolf","Gusti","Female",19120411,\N
67109,"Wolf","Hillary","Female",19770207,\N
67112,"Wolf","Lisa","Female",19630828,\N
67113,"Wolf","Mina","Female",19481218,\N
67115,"Wolf","Rita","Female",19600225,\N
67131,"Wolff","Deborah","Female",19721202,\N
67134,"Wolff","Joanna","Female",19881116,\N
67141,"Wolffberg","Inge","Female",19240906,\N
67158,"Woll","Felicitas","Female",19800120,\N
67165,"Wolos","Leslie","Female",19820829,\N
67168,"Wolski","Dominika","Female",19750504,\N
67173,"Wolter","Birthe","Female",19811004,\N
67176,"Wolter","Sherilyn","Female",19611130,\N
67191,"Wong","Fann","Female",19710127,\N
67192,"Wong","Faye","Female",19690808,\N
67216,"Wood","Hannah","Female",19831007,\N
67219,"Wood","Jordan","Female",19810917,\N
67221,"Wood","Lana","Female",19460301,\N
67224,"Wood","Natalie","Female",19380720,19811129
67227,"Wood","Nicole","Female",19700204,\N
67230,"Wood","Tiffany","Female",19771108,\N
67233,"Woodard","Alfre","Female",19531108,\N
67236,"Woodard","Charlayne","Female",19551229,\N
67249,"Woodland","Lauren","Female",19781028,\N
67266,"Woodruff","Katy","Female",19820324,\N
67267,"Woods","Amber","Female",19720716,\N
67269,"Woods","Christie","Female",19771021,\N
67270,"Woods","Courtney","Female",19860417,\N
67277,"Woods","Myrtle","Female",19000314,20010512
67279,"Woods","Ren","Female",19580101,\N
67295,"Woodward","Joanne","Female",19300227,\N
67317,"Woollams","Charlotte","Female",19790308,\N
67339,"Worch","Marie-Ernestine","Female",19840421,\N
67348,"Workman","Nanette","Female",19451120,\N
67352,"Worme","Denise","Female",19670228,\N
67358,"Woronov","Mary","Female",19431208,\N
67366,"Worth","Helen","Female",19510107,\N
67367,"Worth","Irene","Female",19160623,20020310
67371,"Worthington","Wendy","Female",19540917,\N
67377,"Wouters","Rita","Female",19500817,\N
67380,"Woytowicz","Monika","Female",19440623,\N
67381,"Woywood","Katja","Female",19710510,\N
67388,"Wray","Emma","Female",19650322,\N
67389,"Wray","Fay","Female",19070910,\N
67390,"Wray","Lindsay","Female",19761121,\N
67395,"Wrenn","Marion","Female",19680523,\N
67396,"Wretzky","Darcy","Female",19680501,\N
67397,"Wright","AlexSandra","Female",19710217,\N
67400,"Wright","Chely","Female",19701025,\N
67403,"Wright","Deanna","Female",19800111,\N
67413,"Wright","Jenny","Female",19620323,\N
67416,"Wright","Katie","Female",19811225,\N
67418,"Wright","Kristy","Female",19780714,\N
67423,"Wright","Teresa","Female",19181027,\N
67424,"Wright","Tori","Female",19890928,\N
67432,"Wu","Annie","Female",19780821,\N
67433,"Wu","Chien-lien","Female",19680703,\N
67444,"Wuest","Susanne","Female",19790926,\N
67446,"Wuhrer","Kari","Female",19670428,\N
67455,"Wuornos","Aileen","Female",19560229,20021009
67470,"Wussow","Barbara","Female",19610328,\N
67474,"Wyatt","Jane","Female",19110812,\N
67476,"Wyatt","Sharon","Female",19530213,\N
67490,"Wyler","Gretchen","Female",19320216,\N
67503,"Wyman","Jane","Female",19140104,\N
67504,"Wymark","Jane","Female",19521031,\N
67512,"Wyndham","Victoria","Female",19450522,\N
67515,"Wynette","Tammy","Female",19420505,19980406
67525,"Wynne","Toni","Female",19800825,\N
67528,"Wyns","Kim","Female",19770719,\N
67529,"Wynter","Dana","Female",19310608,\N
67534,"Wyrobiec-Bank","Lidia","Female",19270921,19940412
67540,"Wyss","Amanda","Female",19601124,\N
67550,"Xantus","Barbara","Female",19670914,\N
67557,"Xene","Lilli","Female",19680827,\N
67560,"Ximenes","Mariana","Female",19810426,\N
67563,"Yabe","Miho","Female",19770607,\N
67566,"Yachigusa","Kaoru","Female",19310106,\N
67568,"Yada","Akiko","Female",19781223,\N
67573,"Yagi","Masako","Female",19380902,\N
67577,"Yajima","Akiko","Female",19670504,\N
67591,"Yakushimaru","Hiroko","Female",19640609,\N
67599,"Yamada","Isuzu","Female",19170205,\N
67613,"Yamaguchi","Kristi","Female",19710712,\N
67615,"Yamaguchi","Miyako","Female",19520203,\N
67617,"Yamaguchi","Sayoko","Female",19500919,\N
67621,"Yamaguchi","Tomoko","Female",19641020,\N
67637,"Yamamoto","Yuriko","Female",19590213,\N
67656,"Yamazaki","Wakana","Female",19650321,\N
67658,"Yamile","Sahyly","Female",19741231,\N
67660,"Yan","Romina","Female",19740905,\N
67662,"Yanagi","Airi","Female",19711221,\N
67673,"Yancheva","Svetla","Female",19640131,\N
67674,"Yancy","Emily","Female",19390428,\N
67675,"Yancy","Quinn","Female",19771230,\N
67682,"Yang","Kristy","Female",19740107,\N
67687,"Yannai","Michal","Female",19720618,\N
67689,"Yanni","Rosanna","Female",19380227,\N
67690,"Yano","Akiko","Female",19550213,\N
67693,"Yanovskaya","Anna","Female",19740718,\N
67716,"Yarnall","Celeste","Female",19440726,\N
67725,"Yasbeck","Amy","Female",19630912,\N
67727,"Yashiro","Asako","Female",19590402,\N
67730,"Yasuda","Narumi","Female",19661128,\N
67735,"Yasunaga","Ai","Female",19690708,\N
67738,"Yates","Cassie","Female",19510302,\N
67739,"Yates","Chelsea","Female",19850618,\N
67742,"Yates","Kim","Female",19690606,\N
67743,"Yates","Marjorie","Female",19410413,\N
67745,"Yates","Meaghan","Female",19850618,\N
67746,"Yates","Paula","Female",19600424,20000917
67750,"Yau","Chingmy","Female",19680516,\N
67762,"Yeagley","Susan","Female",19750227,\N
67763,"Yeagley","Tiffany","Female",19811114,\N
67765,"Yearwood","Trisha","Female",19640919,\N
67773,"Yefymenko","Lyudmila","Female",19511025,\N
67778,"Yegorova","Natalya","Female",19500822,\N
67788,"Yen","Tricia","Female",19681204,\N
67794,"Yeoh","Michelle","Female",19620806,\N
67820,"Yeung","Charlie","Female",19740523,\N
67822,"Yeung","Pauline","Female",19670417,\N
67827,"Yi","Natasha","Female",19790325,\N
67835,"Yip","Amy","Female",19650610,\N
67837,"Yip","Gloria","Female",19730113,\N
67838,"Yip","Veronica","Female",19660725,\N
67842,"Yo","Kimiko","Female",19560512,\N
67854,"Yokoyama","Chisa","Female",19691220,\N
67856,"Yokoyama","Megumi","Female",19690902,\N
67861,"Yokozawa","Keiko","Female",19540902,\N
67865,"Yonekura","Ryoko","Female",19750801,\N
67871,"York","Francine","Female",19380826,\N
67876,"York","Rachel","Female",19710807,\N
67877,"York","Sarah","Female",19530709,\N
67878,"York","Susannah","Female",19410109,\N
67885,"Yorks","Julia","Female",19881101,\N
67888,"Yoshida","Hideko","Female",19440107,\N
67889,"Yoshida","Konami","Female",19670606,\N
67892,"Yoshida","Rihoko","Female",19490124,\N
67897,"Yoshikawa","Hinano","Female",19791221,\N
67899,"Yoshimoto","Takami","Female",19711013,\N
67902,"Yoshinaga","Sayuri","Female",19450313,\N
67903,"Yoshino","Kimika","Female",19750905,\N
67904,"Yoshino","Sayaka","Female",19820514,\N
67908,"Yoshiyuki","Kazuko","Female",19350809,\N
67911,"Yoshizawa","Rie","Female",19760925,\N
67919,"Yothers","Tina","Female",19730505,\N
67941,"Young","Julianna","Female",19600919,\N
67944,"Young","Loretta","Female",19130106,20000812
67945,"Young","Mae","Female",19190312,\N
67947,"Young","Melissa","Female",19670529,\N
67954,"Young","Sean","Female",19591120,\N
67982,"Ysla","Julie","Female",19551101,\N
67984,"Yu","Eri","Female",19711221,\N
67985,"Yu","Feihong","Female",19710115,\N
67989,"Yu","Kaila","Female",19790516,\N
67998,"Yuen","Fennie","Female",19700915,\N
68001,"Yuki","Saori","Female",19481113,\N
68002,"Yukimura","Izumi","Female",19370320,\N
68003,"Yukino","Satsuki","Female",19700525,\N
68015,"Yung","Kitty","Female",19700206,\N
68033,"Yuui","Ryoko","Female",19760810,\N
68034,"Yuuki","Nae","Female",19710512,\N
68042,"Zabaleta","Susana","Female",19640930,\N
68059,"Zachwatowicz","Krystyna","Female",19300516,\N
68064,"Zadig","Fylgia","Female",19211103,19940903
68066,"Zadora","Pia","Female",19540504,\N
68071,"Zafirova","Ilka","Female",19410408,\N
68075,"Zagar-Nardelli","Vjera","Female",19270106,\N
68087,"Zahn","Paula","Female",19560224,\N
68093,"Zain","Ziana","Female",19680502,\N
68094,"Zaizen","Naomi","Female",19660110,\N
68109,"Zakharova","Aleksandra","Female",19620417,\N
68117,"Zal","Roxana","Female",19691108,\N
68124,"Zalianty","Marcella","Female",19800307,\N
68129,"Zamberlan","Anne","Female",19500711,19990416
68141,"Zamprogna","Amanda","Female",19790421,\N
68143,"Zamprogna","Gema","Female",19760524,\N
68145,"Zanatti","Ana","Female",19490626,\N
68146,"Zanca","Alicia","Female",19550423,\N
68154,"Zane","Lisa","Female",19640405,\N
68158,"Zang","Kristen","Female",19740622,\N
68160,"Zangenberg","Julie","Female",19881130,\N
68162,"Zanicchi","Iva","Female",19400118,\N
68163,"Zanidakis","Zoe","Female",19660317,\N
68176,"Zaoralova","Eva","Female",19321128,\N
68179,"Zapata","Carmen","Female",19270715,\N
68182,"Zapatka","Katharina","Female",19700713,\N
68186,"Zappa","Diva","Female",19790730,\N
68199,"Zaremba","Kathryn","Female",19830924,\N
68206,"Zarish","Janet","Female",19540421,\N
68225,"Zavarin","Nina","Female",19680708,\N
68230,"Zawadzka","Magdalena","Female",19441029,\N
68244,"Zdrok","Victoria","Female",19760303,\N
68246,"Zea","Kristi","Female",19481024,\N
68247,"Zea","Natalie","Female",19750317,\N
68259,"Zech","Rosel","Female",19420707,\N
68262,"Zee","Ona","Female",19540303,\N
68264,"Zegarac","Dusica","Female",19440415,\N
68273,"Zeigler","Heidi","Female",19790326,\N
68287,"Zelenovic","Ksenija","Female",19721018,\N
68294,"Zeller","Bibiane","Female",19280225,\N
68309,"Zeman","Jacklyn","Female",19530306,\N
68318,"Zenatti","Julie","Female",19810205,\N
68324,"Zenk-Pinter","Colleen","Female",19530120,\N
68325,"Zenna","Kathryn","Female",19710225,\N
68344,"Zeta-Jones","Catherine","Female",19690925,\N
68347,"Zetterling","Mai","Female",19250524,19940317
68349,"Zetterlund","Monica","Female",19370920,\N
68350,"Zetterqvist","Zara","Female",19800913,\N
68362,"Zhang","Ziyi","Female",19800209,\N
68365,"Zhao","Vicki","Female",19760312,\N
68390,"Zhukova","Mariya","Female",19730202,\N
68395,"Zich","Denise","Female",19751207,\N
68405,"Ziegler","Irene","Female",19551207,\N
68406,"Ziegler","Lulu","Female",19030418,19731114
68409,"Zielcke","Marie","Female",19790203,\N
68412,"Ziemann","Sonja","Female",19250208,\N
68413,"Ziemba","Karen","Female",19571112,\N
68424,"Zigon","Ivana","Female",19680202,\N
68425,"Zigon","Jelena","Female",19331103,\N
68437,"Zima","Madeline","Female",19850916,\N
68438,"Zima","Vanessa","Female",19861217,\N
68439,"Zima","Yvonne","Female",19890117,\N
68443,"Zimbalist","Stephanie","Female",19561008,\N
68451,"Zimmer","Kim","Female",19550202,\N
68453,"Zimmerman","Denise","Female",19450606,\N
68456,"Zimmerman","Vera","Female",19640330,\N
68457,"Zimmermann","Bettina","Female",19750331,\N
68461,"Zimmermann","Verena","Female",19791107,\N
68471,"Zinn","Birgit","Female",19360414,\N
68476,"Zinta","Preity","Female",19740131,\N
68477,"Zioga","Eleni","Female",19570504,\N
68490,"Zivkovic","Radmila","Female",19530114,\N
68499,"Zlobina","Natasha","Female",19820706,\N
68526,"Zontini","Amelia","Female",19770722,\N
68536,"Zorina","Vera","Female",19170102,\N
68539,"Zorrilla","China","Female",19220314,\N
68551,"Zovkic","Lidija","Female",19690915,\N
68557,"Zsurzs","Kati","Female",19550121,\N
68570,"Zucha","Jessica","Female",19821017,\N
68580,"Zudina","Marina","Female",19650903,\N
68584,"Zuiderhoek","Olga","Female",19460916,\N
68587,"Zuker","Arianne","Female",19740603,\N
68598,"Zuniga","Daphne","Female",19621028,\N
68603,"Zupancic","Milena","Female",19461218,\N
68610,"Zutic","Katarina","Female",19721024,\N
68624,"Zwick-Nash","Cecilia","Female",19681117,\N
68628,"Zylberstein","Elsa","Female",19691016,\N
68629,"Ábel","Anita","Female",19750307,\N
68632,"Álvarez","Ana","Female",19691119,\N
68635,"Álvarez","Marian","Female",19780401,\N
36,"Abatantuono","Diego","Male",19550520,\N
40,"Abbado","Claudio","Male",19330626,\N
45,"Abbot","Russ","Male",19470916,\N
46,"Abbott","Bud","Male",18951002,19740424
48,"Abbott","Dalton","Male",19891004,\N
51,"Abbott","Gavin","Male",19681228,\N
52,"Abbott","George","Male",18870625,19950131
55,"Abbott","Kurt","Male",19690602,\N
58,"Abbott","Philip","Male",19230321,19980223
59,"Abbott","Roger","Male",19460710,\N
61,"Abdalla","Kamaran","Male",19590430,19930921
65,"Abdul-Jabbar","Kareem","Male",19470416,\N
68,"Abdulov","Aleksandr","Male",19530529,\N
70,"Abdulov","Vsevolod","Male",19421229,20020727
72,"Abe","Hiroshi","Male",19640622,\N
76,"Abed","Ramzi","Male",19730305,\N
77,"Abeel","Nicholas","Male",19870203,\N
78,"Abeel","Tom","Male",19471211,\N
79,"Abeita","Andrew","Male",19810711,\N
91,"Abell","Tim","Male",19680701,\N
92,"Abellan","Alejandro","Male",19650513,\N
97,"Abernathy","Ralph","Male",19260321,19900417
99,"Abers","William","Male",19730224,\N
102,"Abildgaard","Bertel","Male",19550422,\N
103,"Abineri","John","Male",19280518,20000629
107,"Abousaid","Bassem","Male",19770717,\N
110,"Abrahams","Charlie","Male",19920311,\N
113,"Abrahams","Jon","Male",19771029,\N
115,"Abrahams","Mort","Male",19160326,\N
116,"Abrahamse","Taylor","Male",19910507,\N
119,"Abram","Deren","Male",19660506,\N
123,"Abramson","Jeffrey","Male",19741018,\N
124,"Abramson","Leopold","Male",18931111,19980202
130,"Abreu","Chico","Male",19840825,\N
131,"Abreu","Felipe","Male",19600828,\N
137,"Abrunhosa","Pedro","Male",19601220,\N
138,"Absolom","Joe","Male",19781216,\N
139,"Abspoel","Ab","Male",19250429,20000328
142,"Abu-Jamal","Mumia","Male",19540423,\N
143,"Abuba","Ernest","Male",19470825,\N
145,"Abucewicz","James","Male",19671227,\N
146,"Abujamra","Antonio","Male",19320915,\N
161,"Acheson","Dean","Male",18930411,19711012
162,"Achorn","John","Male",19460727,\N
165,"Achternbusch","Herbert","Male",19381123,\N
166,"Acimovic","Dejan","Male",19630520,\N
176,"Ackerman","Josh","Male",19770323,\N
180,"Ackland","Joss","Male",19280229,\N
182,"Ackler","Joseph","Male",19801119,\N
184,"Ackles","Jensen","Male",19780301,\N
186,"Ackridge","Bill","Male",19260109,19980314
187,"Ackroyd","David","Male",19400530,\N
188,"Ackroyd","Peter","Male",19491005,\N
189,"Ackva","Wolf","Male",19110730,20000116
194,"Acovone","Jay","Male",19550820,\N
203,"Acuff","Peter","Male",19781220,\N
204,"Acuff","Roy","Male",19030915,19921123
205,"Adabashyan","Aleksandr","Male",19450810,\N
217,"Adam","Ken","Male",19210205,\N
219,"Adamczyk","Piotr","Male",19720321,\N
225,"Adamo","Salvatore","Male",19431101,\N
230,"Adams","Ansel","Male",19020220,19840422
235,"Adams","Bryan","Male",19591105,\N
244,"Adams","Douglas","Male",19520311,20010511
248,"Adams","Gerry","Male",19481006,\N
250,"Adams","Jacob","Male",19750704,\N
253,"Adams","Luke","Male",19670610,\N
255,"Adams","Mason","Male",19190226,\N
259,"Adams","Patch","Male",19450528,\N
260,"Adams","R.J.","Male",19460920,\N
262,"Adams","Rob","Male",19700227,\N
263,"Adams","Stan","Male",19441104,\N
266,"Adams","Timothy","Male",19670804,\N
270,"Adams","Zac","Male",19770417,\N
272,"Adamson","Al","Male",19290725,19950802
273,"Adamson","Barry","Male",19580601,\N
281,"Adamyan","Ashot","Male",19530214,\N
286,"Addabbo","Anthony","Male",19600914,\N
292,"Addie","Robert","Male",19600210,\N
293,"Addinsall","Beven","Male",19701224,\N
298,"Addy","Wesley","Male",19130804,19961231
300,"Adeane","Andrew","Male",19651106,\N
301,"Adebisi","Mola","Male",19730215,\N
311,"Adenauer","Konrad","Male",18760105,19670419
312,"Ader","Bob","Male",19520228,\N
313,"Ades","Daniel","Male",19321225,19920530
322,"Adkins","Joe","Male",19810522,\N
323,"Adkins","Scott","Male",19760617,\N
335,"Adler","Steven","Male",19650122,\N
339,"Admiraal","Joop","Male",19370926,\N
345,"Adomaitis","Regimantas","Male",19370131,\N
347,"Adorf","Mario","Male",19300908,\N
349,"Adorno","Yamil","Male",19770624,\N
355,"Adriani","Jerry","Male",19470129,\N
362,"Aendenboom","Frank","Male",19411024,\N
366,"Affleck","Ben","Male",19720815,\N
367,"Affleck","Casey","Male",19750812,\N
370,"Afonso","Yves","Male",19440213,\N
381,"Agar","John","Male",19210131,20020407
384,"Agassi","Andre","Male",19700429,\N
385,"Agata","Morio","Male",19480912,\N
388,"Agbayani","Benny","Male",19711228,\N
390,"Agee","Steve","Male",19690226,\N
406,"Agnew","Spiro","Male",19181109,19960917
409,"Agnred","Knut","Male",19560224,\N
412,"Agostinho","Artur","Male",19201225,\N
415,"Agostini","Helder","Male",19900928,\N
421,"Agresti","Alejandro","Male",19610602,\N
