527,"Aimonen","Marja-Sisko","Female",19351120,\N
537,"Ainsworth","Kacey","Female",19701019,\N
540,"Air","Donna","Female",19790802,\N
542,"Aird","Holly","Female",19690518,\N
573,"Akaza","Miyoko","Female",19440210,\N
578,"Akers","Karen","Female",19451013,\N
579,"Akey","Lisa","Female",19691101,\N
582,"Akhedzhakova","Liya","Female",19380709,\N
584,"Akhurst","Lucy","Female",19751118,\N
587,"Aki","Takejo","Female",19470404,\N
588,"Akikawa","Risa","Female",19520512,\N
593,"Akimoto","Yuuki","Female",19760908,\N
599,"Akino","Yoko","Female",19570118,\N
605,"Akiyoshi","Kumiko","Female",19550224,\N
612,"Akrita","Elena","Female",19550628,\N
613,"Akselson","Ulla","Female",19241123,\N
622,"Akulova","Tamara","Female",19570325,\N
637,"Alanen","Outi","Female",19670213,\N
641,"Alari","Nadine","Female",19270223,\N
643,"Alatini","Megan","Female",19760929,\N
647,"Alba","Jessica","Female",19810428,\N
659,"Albanese","Licia","Female",19130722,\N
676,"Alberoni","Sherry","Female",19461204,\N
677,"Albers","Annie","Female",18990612,19940509
688,"Albert","Renee","Female",19640620,\N
694,"Alberti","Willeke","Female",19450203,\N
704,"Albertoni","Gianne","Female",19810705,\N
724,"Albright","Ariauna","Female",19690824,\N
733,"Alcaide","Ruthie","Female",19780112,\N
741,"Alcott","Amy","Female",19560222,\N
744,"Alcoverro","Montserrat","Female",19590822,\N
747,"Alda","Beatrice","Female",19610810,\N
758,"Alderman","Brooke","Female",19880626,\N
759,"Alderman","Holly","Female",19861103,\N
769,"Aldred","Rebecca","Female",19800927,\N
770,"Aldred","Sophie","Female",19620820,\N
781,"Aldrich","Sarah","Female",19750210,\N
790,"Aleandro","Norma","Female",19360502,\N
806,"Alekseyeun","Flora","Female",19710918,\N
812,"Aleksieva","Iskra","Female",19670517,\N
814,"Alen","Brit","Female",19540510,\N
815,"Alencar","Claudia","Female",19500712,\N
817,"Alens","Katia","Female",19670423,\N
818,"Alentova","Vera","Female",19420221,\N
830,"Alex","Hildegard","Female",19420107,\N
833,"Alexander","Brooke","Female",19631213,\N
837,"Alexander","Erika","Female",19691119,\N
843,"Alexander","Jane","Female",19391028,\N
845,"Alexander","Jean","Female",19260224,\N
848,"Alexander","Khandi","Female",19570904,\N
859,"Alexander","Roxane","Female",19760319,\N
878,"Alfano","Graciela","Female",19521214,\N
884,"Alfonsi","Lidia","Female",19280428,\N
885,"Alfonso","Kristian","Female",19640905,\N
893,"Alfyorova","Irina","Female",19510313,\N
909,"Ali","Somy","Female",19740325,\N
910,"Ali","Tatyana","Female",19790124,\N
914,"Aliberti","Sophia","Female",19630303,\N
916,"Alice","Mary","Female",19411203,\N
917,"Alicia","Ana","Female",19561212,\N
918,"Aliferi","Maria","Female",19500508,\N
929,"Alitalo","Henna-Maija","Female",19660326,\N
954,"Allbright","Landry","Female",19890801,\N
960,"Allegue","Gabriela","Female",19810221,\N
965,"Allen","Ashley","Female",19680207,\N
967,"Allen","Billie","Female",19250113,\N
974,"Allen","Debbie","Female",19500116,\N
975,"Allen","Deborah","Female",19530930,\N
981,"Allen","Gracie","Female",19020726,19640827
986,"Allen","India","Female",19650601,\N
989,"Allen","Joan","Female",19560820,\N
991,"Allen","Jonelle","Female",19440718,\N
994,"Allen","Karen","Female",19511005,\N
996,"Allen","Krista","Female",19720405,\N
1002,"Allen","Melinda","Female",19751107,\N
1003,"Allen","Nancy","Female",19500624,\N
1012,"Allen","Tessa","Female",19960807,\N
1016,"Allen","Trish","Female",19720829,\N
1023,"Allende","Isabel","Female",19420802,\N
1034,"Alley","Kirstie","Female",19550112,\N
1046,"Allison","Dorothy","Female",19490411,\N
1070,"Allred","Gloria","Female",19410703,\N
1071,"Allure","Alyssa","Female",19720524,\N
1075,"Allyson","June","Female",19171007,\N
1080,"Almagor","Gila","Female",19390722,\N
1094,"Almy","Brooks","Female",19500715,\N
1099,"Alonso","Anabel","Female",19641111,\N
1115,"Alric","Catherine","Female",19540323,\N
1123,"Alt","Carol","Female",19601201,\N
1136,"Altice","Summer","Female",19791223,\N
1148,"Altrichter","Dagmar","Female",19240920,\N
1150,"Altschul","Serena","Female",19701007,\N
1160,"Alvarado","Daniela","Female",19811023,\N
1162,"Alvarado","Trini","Female",19670110,\N
1164,"Alvarez","Fabiana","Female",19761026,\N
1173,"Alves","Gabriela","Female",19720101,\N
1178,"Alves","Regiane","Female",19780831,\N
1179,"Alves","Sofia","Female",19740925,\N
1180,"Alves","Susana","Female",19780803,\N
1181,"Alves","Taylor","Female",19821109,\N
1182,"Alves","Vera","Female",19700911,\N
1187,"Alving","Manon","Female",19230404,\N
1201,"Amado","Cumisha","Female",19560405,\N
1210,"Aman","Zeenat","Female",19511119,\N
1217,"Amano","Yuri","Female",19660105,\N
1222,"Amaral","Neuza","Female",19300801,\N
1227,"Amaria","Lola","Female",19770730,\N
1228,"Amariah","Kaila","Female",19861222,\N
1238,"Amato","Julie","Female",19440129,\N
1245,"Ambler","Anne","Female",19240826,\N
1253,"Ambrose","Lauren","Female",19780220,\N
1255,"Ambrosio","Alessandra","Female",19810411,\N
1257,"Ambrus","Mercedes","Female",19730513,\N
1258,"Ambuehl","Cindy","Female",19650131,\N
1261,"Ameku","Michiko","Female",19631114,\N
1268,"Amendt","Pia","Female",19930103,\N
1293,"Amidou","Souad","Female",19590704,\N
1300,"Amiran","Tamar","Female",19450909,\N
1304,"Amis","Suzy","Female",19620105,\N
1305,"Amlee","Jessica","Female",19940717,\N
1314,"Amore","Alexis","Female",19781229,\N
1315,"Amore","Anna","Female",19670825,\N
1316,"Amore","Gianna","Female",19680405,\N
1321,"Amos","Emma","Female",19670818,\N
1323,"Amos","Tori","Female",19630822,\N
1337,"Amuro","Namie","Female",19770920,\N
1338,"Amurri","Eva","Female",19850315,\N
1343,"Amyes","Isabelle","Female",19500613,\N
1359,"Ananyina","Valentina","Female",19330518,\N
1360,"Anapau","Kristina","Female",19791030,\N
1364,"Anbeh","Susan","Female",19700318,\N
1372,"Andai","Kati","Female",19480501,\N
1373,"Andaresta","Oppie","Female",19710120,\N
1382,"Andere","Jacqueline","Female",19380820,\N
1385,"Anderman","Maureen","Female",19461026,\N
1386,"Anders","Allison","Female",19541116,\N
1395,"Anders","Luana","Female",19380512,19960721
1407,"Andersen","Felicity","Female",19721021,\N
1414,"Andersen","Lotte","Female",19630318,\N
1419,"Anderson","Adele","Female",19520614,\N
1430,"Anderson","Daphne","Female",19220427,\N
1436,"Anderson","Gillian","Female",19680809,\N
1441,"Anderson","Jean","Female",19071212,20010401
1442,"Anderson","Judith","Female",18970210,19920103
1443,"Anderson","Juliet","Female",19380723,\N
1446,"Anderson","Laurie","Female",19470605,\N
1450,"Anderson","Loni","Female",19460805,\N
1452,"Anderson","Marian","Female",18970227,19930408
1455,"Anderson","Melody","Female",19551203,\N
1459,"Anderson","Pamela","Female",19670701,\N
1468,"Anderson","Tami","Female",19700417,\N
1469,"Anderson","Virginia","Female",19750520,\N
1474,"Andersson","Bibi","Female",19351111,\N
1478,"Andersson","Harriet","Female",19320214,\N
1479,"Andersson","Henrika","Female",19650902,\N
1483,"Andersson","Laila","Female",19380528,\N
1485,"Andersson","Nikki","Female",19770311,\N
1492,"Anderzon","Kim","Female",19430320,\N
1506,"Andrada","Marliece","Female",19720822,\N
1508,"Andrade","Yolanda","Female",19701228,\N
1511,"Andre","Annette","Female",19390624,\N
1541,"Andres","Barbara","Female",19390211,\N
1542,"Andres","Brandi","Female",19730525,\N
1544,"Andress","Ursula","Female",19360319,\N
1553,"Andrews","Brittany","Female",19740813,\N
1559,"Andrews","Emily","Female",19800311,\N
1565,"Andrews","Julie","Female",19351001,\N
1567,"Andrews","Laverne","Female",19150706,19670508
1568,"Andrews","Maxene","Female",19160103,19951021
1571,"Andrews","Patty","Female",19200216,\N
1572,"Andrews","Scotti","Female",19810404,\N
1578,"Andrews","Victoria","Female",19681011,\N
1580,"Andreychenko","Natalya","Female",19560503,\N
1603,"Andrino","Carla","Female",19660807,\N
1608,"Androsch","Claudia","Female",19641031,\N
1613,"Andrycz","Nina","Female",19151111,\N
1616,"Ang","Michelle","Female",19841017,\N
1618,"Angarita","Lina","Female",19800906,\N
1622,"Angel","Christina","Female",19710801,\N
1626,"Angel","Laura","Female",19741016,\N
1627,"Angel","Simone","Female",19711224,\N
1628,"Angel","Vanessa","Female",19661110,\N
1630,"Angela","June","Female",19590818,\N
1632,"Angela","Rita","Female",19330716,\N
1635,"Angeli","Kim","Female",19681114,\N
1644,"Angelou","Maya","Female",19280404,\N
1651,"Anger","Karin","Female",19740428,\N
1660,"Angers","Avril","Female",19220418,\N
1667,"Angiolini","Ambra","Female",19770422,\N
1668,"Anglade","France","Female",19430717,\N
1685,"Aniston","Jennifer","Female",19690211,\N
1687,"Anka","Nancy","Female",19701027,\N
1693,"Ann","Julia","Female",19691008,\N
1694,"Ann","Lisa","Female",19720509,\N
1695,"Ann","Tammi","Female",19711004,\N
1708,"Annis","Francesca","Female",19440514,\N
1732,"Anspach","Susan","Female",19421123,\N
1738,"Antal","Olga","Female",19561031,\N
1748,"Anthony","Julie","Female",19490824,\N
1749,"Anthony","Lysette","Female",19630926,\N
1761,"Antoine","Artemis","Female",19701020,\N
1762,"Antoine","Ayesha","Female",19810508,\N
1774,"Anton","Susan","Female",19501012,\N
1775,"Antonelli","Giovanna","Female",19760318,\N
1776,"Antonelli","Laura","Female",19411128,\N
1798,"Antonova","Olga","Female",19371222,\N
1814,"Anwar","Gabrielle","Female",19700204,\N
1825,"Aoi","Wakana","Female",19810516,\N
1826,"Aoki","Devon","Female",19820810,\N
1827,"Aoki","Kazuyo","Female",19470827,\N
1834,"Aota","Noriko","Female",19671007,\N
1836,"Aoyama","Chikako","Female",19680707,\N
1847,"Aparicio","Rafaela","Female",19060409,19960609
1850,"Apeksimova","Irina","Female",19660113,\N
1852,"Apelt","Inge","Female",19430101,\N
1860,"Apolloni","Io","Female",19450319,\N
1862,"Appel","Janine","Female",19850508,\N
1864,"Appel","Trine","Female",19721112,\N
1868,"Appelmans","Sabine","Female",19720422,\N
1870,"Apple","Fiona","Female",19770913,\N
1876,"Appleby","Shiri","Female",19781207,\N
1877,"Applegate","Christina","Female",19711125,\N
1881,"Appleton","Genevieve","Female",19701025,\N
1882,"Appleton","Natalie","Female",19730514,\N
1883,"Appleton","Nicole","Female",19741207,\N
1884,"Appleton","Rachel","Female",19920519,\N
1911,"Araki","Kae","Female",19631106,\N
1943,"Aravena","Paola","Female",19730119,\N
1947,"Arbabi","Farnaz","Female",19771108,\N
1963,"Arcel","Nastja","Female",19631003,\N
1966,"Archambault","Catherine","Female",19760804,\N
1969,"Archard","Freya","Female",19780307,\N
1972,"Archer","Anne","Female",19470825,\N
1973,"Archer","Beverly","Female",19480719,\N
1986,"Arcieri","Leila","Female",19761218,\N
1990,"Arcuri","Manuela","Female",19770108,\N
1993,"Ardant","Fanny","Female",19490322,\N
1996,"Ardell","Davia","Female",19750317,\N
11,"Aaltonen","Remu","Male",19480110,\N
2010,"Ardilla","Nike","Female",19751227,19950319
2022,"Arean","Jenny","Female",19421004,\N
2023,"Arebalo","Julie","Female",19751201,\N
2030,"Arena","Tina","Female",19671101,\N
2036,"Arenstein","Joan","Female",19480718,\N
2052,"Argento","Asia","Female",19750920,\N
2068,"Arias","Mariana","Female",19650815,\N
2072,"Arifin","Nurul","Female",19660718,\N
2075,"Arima","Ineko","Female",19320403,\N
2076,"Arimori","Narimi","Female",19671210,\N
2077,"Arinbasarova","Natalya","Female",19460924,\N
2111,"Arliss","Dimitra","Female",19321023,\N
2121,"Armant","Ivonne","Female",19740116,\N
2122,"Armaou","Lindsay","Female",19801218,\N
2123,"Armato","Amanda","Female",19800217,\N
2131,"Armenante","Jillian","Female",19680705,\N
2137,"Armitage","Alison","Female",19650226,\N
2139,"Armitage","Karole","Female",19540303,\N
2146,"Armstrong","Bess","Female",19531211,\N
2152,"Armstrong","Fiona","Female",19561128,\N
2164,"Armstrong","Rebekka","Female",19670220,\N
2165,"Armstrong","Samaire","Female",19860429,\N
2183,"Arnaz","Lucie","Female",19510717,\N
2191,"Arneric","Neda","Female",19520715,\N
2192,"Arneson","Erni","Female",19170912,\N
2197,"Arngrim","Alison","Female",19620118,\N
2203,"Arnia","Sara","Female",19350726,\N
2210,"Arnold","Berrit","Female",19710313,\N
2211,"Arnold","Charlotte","Female",19890727,\N
2230,"Arnold","Monica","Female",19801024,\N
2235,"Arnold","Tichina","Female",19710628,\N
2239,"Arnot","Rikki","Female",19761019,\N
2245,"Arnsbjerg","Lotte","Female",19650311,\N
2251,"Arnstein","Holly","Female",19850803,\N
2257,"Aro","Maria","Female",19420408,\N
2267,"Arons","Nancy","Female",19560118,\N
2268,"Aronson","Judie","Female",19640607,\N
2270,"Aroseva","Olga","Female",19251221,\N
2272,"Arozamena","Amparo","Female",19160824,\N
2284,"Arquette","Patricia","Female",19680408,\N
2285,"Arquette","Rosanna","Female",19590810,\N
2289,"Arras","Kristine","Female",19481015,\N
2298,"Arrington","Jill","Female",19720727,\N
2301,"Arroyave","Karina","Female",19690716,\N
2303,"Arroyo","Esther","Female",19680329,\N
2317,"Arth","Emily","Female",19601018,\N
2319,"Arthur","Beatrice","Female",19230513,\N
2326,"Arthur","Maureen","Female",19340415,\N
2327,"Arthur","Stacy","Female",19680604,\N
2334,"Artmane","Viya","Female",19290721,\N
2336,"Artusi","Catalina","Female",19900524,\N
2337,"Arum","Susan","Female",19530305,\N
2345,"Arvidsson","Gun","Female",19300328,\N
2350,"Asada","Miyoko","Female",19560215,\N
2352,"Asagi","Kuniko","Female",19641112,\N
2357,"Asakawa","Yu","Female",19750320,\N
2358,"Asakura","Ayumi","Female",19670518,\N
2360,"Asami","Mao","Female",19781015,\N
2361,"Asamiya","Junko","Female",19751025,\N
2362,"Asano","Atsuko","Female",19610304,\N
2366,"Asaoka","Megumi","Female",19551011,\N
2368,"Asaoka","Ruriko","Female",19400702,\N
2369,"Asaoka","Yukiji","Female",19350723,\N
2370,"Asatrian","Angela","Female",19860430,\N
2373,"Ascaride","Ariane","Female",19541010,\N
2389,"Ash","Leslie","Female",19600219,\N
2394,"Ashbourne","Jayne","Female",19690210,\N
2396,"Ashbrook","Daphne","Female",19660130,\N
2399,"Ashby","Capri","Female",19781110,\N
2404,"Ashcroft","Peggy","Female",19071222,19910614
2406,"Ashe","Danni","Female",19680116,\N
2412,"Ashenafi","Senait","Female",19660310,\N
2417,"Asher","Jane","Female",19460405,\N
2429,"Ashikawa","Yoshimi","Female",19581213,\N
2437,"Ashley","Brooke","Female",19730505,\N
2446,"Ashley","Kaitlyn","Female",19710629,\N
2447,"Ashley","Karan","Female",19750928,\N
2457,"Ashrawi","Hanan","Female",19461008,\N
2458,"Ashton","Angelique","Female",19910424,\N
2460,"Ashton","Halli","Female",19770124,\N
2464,"Ashton","Juli","Female",19691005,\N
2465,"Ashton","Marcia","Female",19320701,\N
2468,"Ashton","Skye","Female",19791011,\N
2499,"Asner","Jules","Female",19700214,\N
2500,"Aso","Kumiko","Female",19780617,\N
2501,"Asou","Kaori","Female",19780626,\N
2504,"Aspen","Charlene","Female",19730425,\N
2505,"Aspen","Jennifer","Female",19731009,\N
2506,"Aspenes","Cecilie","Female",19740731,\N
2508,"Asperger","Cintija","Female",19630504,\N
2523,"Ast","Pat","Female",19411021,20011003
2524,"Astaire","Adele","Female",18980910,19810125
2529,"Astar","Shay","Female",19810929,\N
2533,"Asti","Adriana","Female",19330430,\N
2535,"Astin","Alexandra","Female",19961127,\N
2543,"Aston","Emily","Female",19820226,\N
2553,"Asumang","Mo","Female",19630613,\N
2566,"Atelian","Taylor","Female",19950327,\N
2570,"Athena","Stephanie","Female",19820813,\N
2580,"Atika","Aure","Female",19700712,\N
2586,"Atkins","Eileen","Female",19340616,\N
2588,"Atkins","Essence","Female",19720207,\N
2592,"Atkinson","Gemma","Female",19841017,\N
2593,"Atkinson","Jayne","Female",19590218,\N
2599,"Atkinson","Tamsin","Female",19620920,\N
2600,"Atkinson-Wood","Helen","Female",19550314,\N
2605,"Atler","Vanessa","Female",19820217,\N
2630,"Atwell","Susan","Female",19681113,\N
2633,"Atwood","Margaret","Female",19391118,\N
2635,"Atzmon","Anat","Female",19581127,\N
2638,"Auber","Brigitte","Female",19280427,\N
2664,"Audley","Maxine","Female",19230429,19920723
2668,"Audret","Pascale","Female",19361012,20000717
2674,"Auer","Barbara","Female",19590201,\N
2681,"Auer","Rozita","Female",19520804,\N
2688,"Auger","Claudine","Female",19420426,\N
2696,"August","Pernilla","Female",19580213,\N
2704,"Aulin","Ewa","Female",19500213,\N
2712,"Aumont","Tina","Female",19460214,\N
2715,"Aunor","Nora","Female",19530521,\N
2722,"Aurora","Sonia","Female",19730510,\N
2730,"Austin","Alana","Female",19820406,\N
2737,"Austin","Denise","Female",19570213,\N
2748,"Austin","Patti","Female",19480810,\N
2751,"Austin","Stacy","Female",19860629,\N
2752,"Austin","Teri","Female",19590417,\N
2754,"Austria","Amy","Female",19611213,\N
2770,"Auvinen-Salmi","Hellin","Female",19110313,\N
2783,"Avbelj","Jozica","Female",19511115,\N
2795,"Averbuck","Clarah","Female",19790526,\N
2813,"Avital","Mili","Female",19720330,\N
2814,"Aviva","Rachel","Female",19820312,\N
2820,"Avramovic","Jasmina","Female",19601028,\N
2826,"Awaji","Keiko","Female",19330717,\N
2827,"Awashima","Chikage","Female",19240224,\N
2852,"Ayanna","Charlotte","Female",19760925,\N
2863,"Aykroyd","Danielle","Female",19891118,\N
2865,"Aylesworth","Reiko","Female",19721209,\N
2871,"Ayres","Leah","Female",19570528,\N
2873,"Ayres","Lois","Female",19620524,\N
2876,"Ayres","Rosalind","Female",19461207,\N
2890,"Azcurra","Laura","Female",19810219,\N
2893,"Azhari","Ayu","Female",19701119,\N
2898,"Azmi","Shabana","Female",19500918,\N
2909,"Azzara","Candy","Female",19450518,\N
2913,"Ba","Inday","Female",19720810,\N
2915,"Baal","Karin","Female",19400919,\N
2919,"Baaten","Doris","Female",19560412,\N
2941,"Babe","Fabienne","Female",19621226,\N
2948,"Babic","Snezana","Female",19671001,\N
2953,"Babilonia","Tai","Female",19590922,\N
2959,"Babs","Alice","Female",19240126,\N
2964,"Bacall","Lauren","Female",19240916,\N
2965,"Baccala","Donna","Female",19450426,\N
2968,"Bacchi","Karina","Female",19761008,\N
2969,"Bach","Barbara","Female",19470827,\N
2970,"Bach","Catherine","Female",19540301,\N
2971,"Bach","Christian","Female",19590509,\N
2978,"Bach","Pamela","Female",19631016,\N
2982,"Bach","Sabine","Female",19560916,\N
2989,"Bache-Wiig","Anna","Female",19750919,\N
2996,"Bachleda-Curus","Alicja","Female",19830512,\N
2997,"Bachman","Cheryl","Female",19691118,\N
3012,"Backer","Kristiane","Female",19661213,\N
3014,"Backhausen","Birthe","Female",19270120,\N
3024,"Backus","Henny","Female",19110321,\N
3057,"Badel","Sarah","Female",19430330,\N
3058,"Baden","Vanessa","Female",19850908,\N
3063,"Bader","Valerie","Female",19520208,\N
3067,"Badham","Mary","Female",19521007,\N
3072,"Badie","Laurence","Female",19340615,\N
3073,"Badiola","Klara","Female",19540503,\N
3077,"Badler","Jane","Female",19531231,\N
3081,"Badu","Erykah","Female",19710226,\N
3099,"Baertsoen","Kyoko","Female",19740325,\N
3106,"Baez","Joan","Female",19410109,\N
3111,"Baffoe","Liz","Female",19690706,\N
3123,"Baggett","Alley","Female",19730714,\N
3128,"Bagley","Lorri","Female",19730805,\N
3131,"Bagnato","Virginia","Female",19790319,\N
3139,"Bagwell","Shaune","Female",19731118,\N
3144,"Bahns","Maxine","Female",19710228,\N
3145,"Bahnsen","Meicke","Female",19730715,\N
3151,"Bahrke","Shannon","Female",19801107,\N
3155,"Bai","Ling","Female",19701010,\N
3176,"Bailey","Jo","Female",19700310,\N
3180,"Bailey","Pearl","Female",19180329,19900817
3189,"Baillien","Carole","Female",19680110,\N
3191,"Bailon","Adrienne","Female",19831024,\N
3194,"Bain","Barbara","Female",19310913,\N
3215,"Baird","Sharon","Female",19430816,\N
3216,"Baird","Shauna","Female",19620115,\N
3219,"Baisho","Chieko","Female",19410629,\N
3220,"Baisho","Mitsuko","Female",19461122,\N
3221,"Baiul","Oksana","Female",19771116,\N
3222,"Baizura","Ning","Female",19750628,\N
3223,"Bajer","Sharon","Female",19680620,\N
3230,"Bajza","Viktoria","Female",19540711,\N
3248,"Baker","Anita","Female",19571220,\N
3254,"Baker","Blanche","Female",19561220,\N
3258,"Baker","Carroll","Female",19310528,\N
3260,"Baker","Diane","Female",19380225,\N
3271,"Baker","Hylda","Female",19050204,19860501
3272,"Baker","Janet","Female",19330821,\N
3273,"Baker","Josephine","Female",19060603,19750412
3274,"Baker","Kathy","Female",19500608,\N
3276,"Baker","Kitana","Female",19770715,\N
3285,"Baker","Penny","Female",19651005,\N
3293,"Bakewell","Joan","Female",19330416,\N
3299,"Bakke","Brenda","Female",19630515,\N
3300,"Bakker","Femke","Female",19720130,\N
3312,"Baku","Numata","Female",19410222,\N
3315,"Bal","Pascale","Female",19711030,\N
3319,"Balaban","Liane","Female",19800624,\N
3321,"Balabanian","Aracy","Female",19420222,\N
3330,"Balanika","Katiana","Female",19490823,\N
3331,"Balanuta","Leopoldina","Female",19341210,19981014
3335,"Balaski","Belinda","Female",19471208,\N
3336,"Balasko","Josiane","Female",19500415,\N
3343,"Balcarce","Leonora","Female",19780606,\N
3350,"Balcon","Jill","Female",19250103,\N
3354,"Balder","Tine","Female",19240202,\N
3355,"Balderson","Brooke","Female",19780524,\N
3359,"Baldini","Maria-Elena","Female",19750909,\N
3372,"Baldwin","Heather","Female",19810629,\N
3373,"Baldwin","Jody","Female",19830611,\N
3375,"Baldwin","Judith","Female",19460326,\N
3384,"Bale","Louise","Female",19720722,\N
3398,"Balhan","Annelies","Female",19480527,\N
3400,"Balibar","Jeanne","Female",19680413,\N
3404,"Balint","Ina","Female",19820316,\N
3407,"Balk","Fairuza","Female",19740521,\N
3410,"Balke","Turid","Female",19210725,20000105
3421,"Ball","Leslie","Female",19550103,\N
3422,"Ball","Lucille","Female",19110806,19890426
3428,"Balla","Amita","Female",19760604,\N
3433,"Ballard","Florence","Female",19430630,19760222
3437,"Ballard","Kaye","Female",19261120,\N
3443,"Ballesteros","Elena","Female",19810706,\N
3444,"Ballesteros","Sandra","Female",19610808,\N
3459,"Balmazovic","Aleksandra","Female",19760603,\N
3478,"Baltsa","Agnes","Female",19441119,\N
3497,"Bamford","Maria","Female",19700903,\N
3505,"Banas","Michala","Female",19781114,\N
3513,"Bancroft","Anne","Female",19310917,\N
3520,"Bandeira","Silvia","Female",19500215,\N
3522,"Banderas","Stella","Female",19960924,\N
3539,"Banes","Lisa","Female",19550709,\N
3557,"Banjac","Mira","Female",19290904,\N
3558,"Banjoman","Corelle","Female",19710223,\N
3564,"Banko","Jennifer","Female",19781108,\N
3570,"Banks","Brianna","Female",19780521,\N
3581,"Banks","Tyra","Female",19731204,\N
3586,"Bannerman","Celia","Female",19460603,\N
3620,"Bar","Sandy","Female",19760405,\N
3621,"Bar-Zohar","Yael","Female",19800129,\N
3626,"Bara","Theda","Female",18850729,19550407
3637,"Barale","Paola","Female",19670428,\N
3643,"Baranska","Jadwiga","Female",19351021,\N
3645,"Baranski","Christine","Female",19520502,\N
3648,"Barash","Olivia","Female",19650111,\N
3653,"Barba","Meche","Female",19220924,20000114
3665,"Barbeau","Adrienne","Female",19450611,\N
3669,"Barber","Andrea","Female",19760703,\N
3672,"Barber","Frances","Female",19580513,\N
3673,"Barber","Glynis","Female",19551025,\N
3679,"Barberi","Katie","Female",19720122,\N
3680,"Barberie","Jillian","Female",19660926,\N
3681,"Barbero","Chusa","Female",19690705,\N
3682,"Barbero","Lori","Female",19611127,\N
3689,"Barbieri","Carmen","Female",19550421,\N
3692,"Barbieri","Paula","Female",19661231,\N
3701,"Barbosa","Zezeh","Female",19630319,\N
3710,"Barbuscia","Lisa","Female",19710618,\N
3731,"Bardem","Pilar","Female",19390314,\N
3747,"Bardoux","Rebecca","Female",19710818,\N
3749,"Barea","Bianca","Female",19740130,\N
3751,"Bareikis","Arija","Female",19660721,\N
