125,"Allison Saunders"
126,"Lilly"
127,"Lou Chang"
128,"Sam Dalton"
129,"Darryl Simmons"
130,"Brian Goodman"
131,"M.I.B. #2"
132,"Rodney Bedecker"
133,"Joey"
134,"Charlotte"
135,"Gil"
136,"Craig"
137,"Boy"
138,"Candy Bliss"
139,"Vincent Cappadora"
140,"George Karras"
141,"Sam Karras"
141,"Ben Cappadora"
142,"Angelo"
143,"Beth Cappadora"
144,"Schaffer"
145,"Community Center Volunteer"
146,"Kerry Cappadora"
147,"Pat Cappadora"
148,"Jack Hall"
149,"Dylan Hall"
150,"Placer County Detective"
151,"Paige Hall"
152,"Darby Reese"
153,"Margaret Hall"
154,"Alek Spera"
155,"Morten Entrekin"
156,"Alan Rittenhouse"
157,"Vicky Hotchner"
158,"Harold"
159,"Young Lieutenant"
160,"Sheila Bradley"
161,"Captain Spurgeon 'Fish' Tanner"
162,"Dr. Oren Monash"
163,"Dr. Gus Partenza"
164,"Caitlin Stanley"
165,"Caitlin Stanley"
166,"President Tom Beck"
167,"NY Tourist"
168,"Jane Biederman"
169,"David Baker"
170,"Refugee Climbing Fence"
171,"Student"
172,"Beth Stanley"
173,"Colonel Mikhail Tulchinsky"
174,"Andrea Baker"
175,"Robin Lerner"
176,"Jason Lerner"
177,"Don Beiderman"
178,"Eric Vennekor"
179,"Otis Hefter"
180,"Sarah Hotchner Biederman"
181,"Patricia Ruiz"
182,"Mark Simon"
183,"Stuart Caley"
184,"Leo Beiderman"
185,"Ellen Biederman"
186,"Mulligan"
187,"T-Ray Jones"
188,"Simon Canton"
189,"Vivo"
190,"Trillian St. James"
191,"Party Girl"
192,"Hanover"
193,"John Finnegan"
194,"Christopher 'Chris' McNiel"
195,"Lawrence Preston"
196,"Mike Murphy"
197,"Mary Jane Preston"
198,"D.A. Al Orsini"
199,"Don Preston"
200,"Jessica Lane"
201,"Frankie Mirano"
202,"Judge Williams"
203,"Hockey Kid"
204,"Michael Lane"
205,"Julie Bishop"
206,"Lawrence Preston"
207,"M.J. Preston"
208,"Construction Worker"
209,"Jackson"
210,"Don Preston"
211,"Wyman James"
212,"Mary Jane 'M.J.' Preston"
213,"Liz Carter"
214,"Adam Iberra"
215,"Don Preston"
216,"Trial Judge"
217,"Rod Smolla"
218,"Leasure"
219,"Howard Siegel"
220,"Dr. Garrick"
221,"Susan Woolley"
222,"Richard Worthington"
223,"Sergeant Don Bell"
224,"Marguerite"
225,"Eva"
226,"Reed"
227,"Danielle"
228,"Canyon"
229,"Claire"
230,"Will Sherman"
231,"Francesco Dellamorte"
232,"She"
233,"Man in City Square"
234,"Shauna"
235,"The Collector"
236,"Elena"
237,"Lawrence"
238,"Radio Announcer"
239,"Voodoo Man"
240,"Luc"
241,"Janet"
242,"Veronica"
243,"Mr. Vogel"
244,"Lenny Slater"
245,"Luther"
246,"Student"
247,"Slater"
248,"Blonde Reporter"
249,"Alyssa Loyd"
249,"The Demolitionist"
250,"Mad Dog Burn"
251,"Daniel Dupre"
252,"Christy Carruthers"
253,"Warden Thomas"
254,"Father McKenzie"
255,"Bank Robber"
256,"Roland"
257,"Mayor Eleanor Grimbaum"
258,"Little Henry Burn"
259,"Det. Hammer"
260,"Zayas the Guide"
261,"Michele Long"
262,"Frank Oliver"
263,"Sharo"
264,"Jerry Heckerman"
265,"Linda"
266,"Denise Devaro"
267,"Dr. Brennan"
268,"General"
269,"Alien"
270,"Mason Cole"
271,"Dr. Reno"
272,"Gen. Zakev"
273,"Eddie Yamada"
274,"Zurich"
275,"William"
276,"Vincent"
277,"Bailey Kristoff"
278,"Bill Templer"
279,"Father"
280,"Skye"
281,"Agent Bellows"
282,"Additional Voices"
283,"Pete"
284,"Ely Jackson"
285,"KBLU Radio DJ"
286,"Mickey Moonday"
287,"Roosevelt"
288,"Bob"
289,"Veronica"
290,"Emergency Room Nurse"
291,"B.J. McQueen"
292,"Kevin Anjanette"
293,"Carolina"
294,"El Mariachi"
295,"Short Bartender"
296,"Pick-up Guy"
297,"Niño"
298,"Buscemi"
299,"Landon Liebowitz"
300,"Molly"
301,"Mustachioed Cop"
302,"Darby"
303,"Bridesmaid"
304,"Suzie"
305,"Auteur #1"
306,"Todd"
307,"Pink Dot Man"
308,"Gene"
309,"Bartender"
310,"Shauna"
311,"Gigi"
312,"Frances"
313,"Patrol Cop"
314,"Captain Jeremiah Cassidy"
315,"Matthew Conner"
316,"Frank Conner"
317,"Security Booth Guard"
318,"Peter McCabe"
319,"Cell Guard"
320,"Sarah Davis"
321,"Ed Fayne"
322,"Doctor"
323,"Medical Inmate"
324,"Escabel"
325,"Dr. Henry Lazarus"
326,"Vinnie Vidivici"
327,"Mr. Smith"
328,"Thoreau"
329,"Julian Goddard"
330,"Tuerto"
331,"Johnny Destiny"
332,"Lucille"
333,"Pappy"
334,"Catherine Harding"
335,"Hawkes"
336,"Danny Devlin"
337,"Britt"
338,"Judge Reese"
339,"Burl Rogers"
340,"Cal"
341,"Gianni Grasso"
342,"Ziggy Rotella"
343,"Mel Kiner"
344,"Rose"
345,"Gillette"
346,"Mo Ginsburg"
347,"Barbara"
348,"Man With Coat"
349,"Himself"
350,"Trip"
351,"Lex"
352,"Himself"
353,"Hawk"
354,"Scalper"
355,"Jeremiah 'Jam' Bruce"
356,"M"
357,"Six-Year Old Kid #1"
358,"Beth Bumsteen"
359,"Christine"
360,"Himself"
361,"Kenny"
362,"Himself"
363,"Nerdy Kid"
364,"Amanda Finch"
365,"Himself"
366,"Himself"
367,"Cashier"
368,"Girl #2"
369,"Antoine Laconte"
370,"Detective Chuck Fowler"
371,"T.J. Hicks"
372,"Kate"
373,"Bartender"
374,"Claire"
375,"Mrs. Elaine Fowler"
376,"Ruth"
377,"Bob Bigalow"
378,"Deuce Bigalow"
379,"Margaret"
380,"Beautiful Porsche Woman"
381,"Allison"
382,"Jean Fitzpatrick"
383,"Beth"
384,"Ray Fitzpatrick"
385,"Stretch"
386,"Fritzy"
387,"Leon"
388,"Tino"
389,"Jimmy Pockets"
390,"Wendy"
391,"Vinnie Fish"
392,"Annie"
393,"Carnival Barker"
394,"Punchy"
395,"Viper"
396,"Allie Boy"
397,"Scooch"
398,"Stevie Olives"
399,"Freddie"
400,"Marco"
401,"Bobby"
402,"Matthew Terell"
403,"Raymone 'Mouse' Alexander"
404,"Todd Carter"
405,"Barbara's Sister"
406,"Daphne Monet"
406,"Ruby Charle"
407,"Carter's Secretary"
408,"DeWitt Albright"
409,"Ezekiel 'Easy' Rawlins"
410,"Christie"
411,"Dr. Gediman"
412,"Himself"
413,"Mrs. Alice Lomax"
414,"Eddie Barzoon"
415,"Alessandra Cullen"
416,"Phillipe Moyez"
417,"Judge Poe"
418,"Judge Sklar"
419,"Barbara"
420,"Pam Garrety"
421,"Florida Judge"
422,"Botanica Woman"
423,"John Milton"
424,"Kevin Lomax"
425,"Broygo"
426,"Reporter #3"
427,"Nurse"
428,"Leamon Heath"
429,"Mary Ann Lomax"
430,"Jackie Heath"
431,"General Perez"
432,"Meisel"
433,"Florida Prosecutor"
434,"Sheila O'Meara"
435,"Tom O'Meara"
436,"Peter Fitzsimmons"
437,"Bishop"
438,"Megan Doherty"
439,"Rory Devaney"
439,"Francis 'Frankie' McGuire"
440,"Sean Phelan"
441,"Chief Jim Kelly"
442,"Annie O'Meara"
443,"Bridget O'Meara"
444,"Billy Burke"
445,"Eric"
446,"Samantha"
447,"Treymore"
448,"Father Seth"
449,"Sheriff"
450,"Johner"
451,"Vriess"
452,"Soldier"
453,"Young Jackson"
454,"Jodie"
455,"Annalee Call"
456,"Lady Jane"
457,"Lt. Ellen Ripley"
458,"Woman at Dance Club"
459,"Elgyn"
460,"Irv Danziger"
461,"Leo Katzman"
462,"Simon Veatch"
463,"Erik"
464,"Mia Baran"
465,"Edie Danziger"
466,"Lisa Campos"
467,"Video Photographer"
468,"Shirley Voguel"
469,"Guy Baran"
470,"Nunez"
471,"Ms. Vawze"
472,"Nicole Horner"
473,"Customer"
474,"Eddie Miller"
475,"Katie Harnish"
476,"Tina"
477,"Brennan"
478,"Bobby Walker"
479,"Michael Agensky"
480,"Roseanne Agensk"
481,"Ellie Agensk"
482,"Harry Agensky"
483,"Moses Agensky"
484,"Lance Agensky"
485,"Sin-De"
486,"Gambler"
487,"Sugar"
488,"Damian"
489,"Tarzan"
490,"Border Guard"
491,"June"
491,"Waitress"
492,"Niki"
493,"Betsy Jobs"
494,"Bob Woodward"
495,"Bob Haldeman"
496,"Helen Lorenzo"
497,"Rose Mary Woods"
498,"Himself"
499,"Larry Jobs"
500,"President Richard M. 'Dick' Nixon"
501,"Carl Bernstein"
502,"Roderick"
503,"Chi"
504,"Henry Kissinger"
505,"G. Gordon Liddy"
506,"Ben Bradlee"
507,"The Interviewer"
508,"Washington Post Receptionist"
509,"Arlene Lorenzo"
510,"John Dean"
511,"Mr. Samovar"
512,"Q"
513,"Doctor"
514,"M"
515,"Korean Guard"
516,"Damian Falco"
517,"Miranda Frost"
518,"Jinx"
519,"Gustav Graves"
520,"Zao"
521,"James Bond"
522,"Himself"
523,"Otto"
524,"Jarvis"
525,"Foreman"
526,"Janitor"
527,"Roman"
528,"Mischa"
529,"Gunther"
530,"Simon Peter Gruber"
531,"Miss Thomas"
532,"Dr. Fred Schiller"
533,"Ricky Walsh"
534,"Hans Gruber"
535,"John McClane"
536,"Inspector Walter Cobb"
537,"Connie Kowalski"
538,"Ricky Schroth"
539,"Mrs. Frankovitz"
540,"Eric"
541,"Leah Schroth"
542,"Newsman"
543,"Professor"
544,"Armadillomon"
545,"Upamon"
545,"Angemon"
545,"Seraphimon"
546,"Sora Takenouchi"
547,"Tai"
547,"Young Tai"
548,"Deakins"
549,"Captain West"
550,"General Roberts"
551,"Pilot #2"
552,"Susie"
553,"Sergeant Anders"
554,"Billy"
555,"Mildred Hodges"
556,"Lt. Fredericks"
557,"Bob"
558,"Mango"
559,"Bucum"
560,"Blonde Hooker"
561,"Gilroy"
562,"Abigail"
563,"Bobo"
564,"Wheezy"
565,"John Dillinger"
566,"Eli"
567,"Paolo"
568,"Natalie Clemente"
569,"Gina"
570,"Udo Cropa"
571,"Ademir"
572,"Marti"
573,"Louis Cropa"
574,"Gary"
575,"Male Customer"
576,"Jennifer Freeley"
577,"Laurie"
578,"Beth"
579,"Tom"
580,"Karen"
581,"Gabe"
582,"Zini"
583,"Yar"
584,"Beach Comber"
585,"Additional Voices"
586,"Mrs. Scharfenberg"
587,"Neera"
588,"Suri"
589,"Baylene"
590,"Eema"
591,"Additional Voices"
592,"Additional Voices"
593,"Aladar"
594,"Additional Voices"
595,"Plio"
596,"Additional Voices"
597,"Curator"
598,"CIA #2"
599,"Erica Long"
600,"General Stubbs"
601,"Chris Mitchell"
602,"Receptionist"
603,"Borghelli"
603,"Vojnovic"
604,"The voice"
605,"General Buck Swain"
606,"Jan"
607,"Steve Mitchell"
608,"Kevin Barrie"
609,"Herself"
610,"Lobb"
611,"Himself"
612,"Herself"
613,"Dianne"
614,"Dennis"
615,"Dr. Farthing"
616,"Ring Announcer"
617,"Gary Coleman"
618,"Jimmy"
619,"Adrian Riggins the Mayor"
620,"Kathy"
621,"Anton Phillips"
622,"Sam McKenna"
623,"Creepy Harry"
624,"Mitch Weaver"
625,"Travis Cole"
626,"Ken Norton"
627,"Dini Petty"
628,"Mr. Hamilton"
629,"Bearded Lady"
630,"Satan"
631,"Toni-Ann"
632,"Pops"
633,"Himself"
634,"Anry Man"
635,"Centeno"
636,"Federico García Lorca"
637,"Taxi"
638,"Himself"
639,"Gravedigger"
640,"Ricardo"
641,"Marco"
642,"Lorca's mother"
643,"Lidia"
644,"Vinney"
645,"Zora Banks"
646,"Girl in Choir"
647,"Mrs. Swift"
648,"Franklin Swift"
649,"Baby Doll Dancer"
650,"Frost"
651,"Anne"
652,"Pastor"
653,"Morgan"
654,"Jason"
655,"Susan"
656,"Dewitt"
657,"Molly"
658,"Bridget"
659,"Cliff"
660,"Ambassador's Aide"
661,"Janine Kellerman"
662,"Pearl"
663,"Al Burnett"
664,"U.V."
665,"Allen Clark"
666,"Daniella - Blue Ribbon"
667,"Brendan - Motor Jock"
668,"Rachel Wagner"
669,"Student"
670,"Steve Clark"
671,"Officer Kramer"
672,"Abbey"
673,"Officer Cox"
674,"Dorian Newberry"
675,"Gavin Strick"
676,"Mary Jo Copeland"
677,"Principal Weathers"
678,"Ghost of Christmas Past"
679,"Tina"
680,"Himself"
681,"Lance"
682,"CEO of Record Label"
683,"Teen Ebony"
684,"Patrice"
685,"Guy playing charades"
686,"Zinaida"
687,"Mother"
688,"Ballroom Photographer"
689,"Teensy"
690,"Shepherd 'Shep' Walker"
691,"Grandma Buggy"
692,"Younger Vivian Abbott 'Vivi' Walker"
693,"Adult Shep Jr."
694,"Necie"
695,"Pete Abbott"
696,"Connor McGill"
697,"Young Boy"
698,"Taylor Abbott"
699,"Jack"
700,"Little Siddalee 'Sidda' Walker"
701,"Caro"
702,"Little Vivi"
703,"Siddalee Walker"
704,"Vivian Jane Abbott 'Vivi' Walker"
705,"Wallace Muller"
706,"Librarian"
707,"Gus"
708,"Alex Langley"
709,"Lincoln Muller"
710,"Andy"
711,"Marty"
712,"Bouncer"
713,"Highway Patrolman"
714,"Christy"
715,"Father"
716,"Stepan"
717,"Rudolph Hartman"
718,"Security guard"
719,"Simon Van Der Molen"
720,"Walter Richmond"
721,"Head Waiter"
722,"Dimitry"
723,"Simon"
724,"Manager"
725,"Policewoman on the roof"
726,"Fireman"
727,"Cathryn Richmond"
728,"Funny Business Man"
729,"Vladimir"
730,"Agent Owen Sacker"
731,"Hank Ford"
732,"Princess Zasychin"
733,"Brad Adams"
734,"Archer Dolittle"
735,"Prologue Dog"
736,"Jeremy"
737,"Old Beagle"
738,"Owl"
739,"Blaine"
740,"Compulsive Dog"
741,"Woman"
742,"Female Pigeon"
743,"Rat #2"
744,"Baby Tiger"
745,"Lucky"
746,"Dr. John Dolittle"
747,"Jumping Boy"
748,"Dr. Mark Weller"
749,"Drunk Monkey"
750,"Raccoon"
751,"Rodney"
752,"Dr. Gene 'Geno' Reiss"
753,"Male Pigeon"
754,"Dr. Fish"
755,"German Shepherd"
756,"Calloway"
757,"Tiger"
758,"Vet's Assistant"
759,"Pig"
760,"Anna Cogez"
761,"William the Blacksmith"
762,"Aloise"
763,"Young Aloise"
764,"Gertrude"
765,"Michel La Grande"
766,"Jehan Daas"
767,"Jeri"
768,"Lorna"
769,"Ge Groovy Lesh"
770,"Jeff"
771,"Cheryl"
772,"Callum"
773,"Andy"
774,"Ryan"
775,"Cooper"
776,"Spoon"
777,"Wells"
778,"Mechanic"
779,"Owner"
780,"Charlie Falon"
781,"Orlanser"
782,"Halloway"
783,"Naomi"
784,"Murrow"
785,"Delgoti"
786,"Janet"
787,"Levinson"
788,"Cardinal Ignatius Glick"
789,"John Doe Jersey"
790,"Loki"
791,"Bethany Sloane"
792,"Liz"
793,"Serendipity"
794,"Bartleby"
795,"Woman in Elevator"
796,"Jay"
797,"Kissing Man"
798,"God"
799,"Extra"
800,"Metatron"
801,"Rufus"
802,"Church Parishoner"
803,"Silent Bob"
804,"Bus Station Attendant"
805,"Church Parishioner"
806,"Stanley Thinneas Laurel"
807,"Card Player"
808,"Oliver Fattius Hardy"
809,"Police Photographer"
810,"Himself"
811,"Himself"
812,"Narrator"
813,"Himself"
814,"Magistrate"
815,"Moving Man"
816,"Mr. Pease"
817,"Dolores Claiborne"
818,"Young Selena"
819,"Vera Donovan"
820,"Detective John Mackey"
821,"Joe St. George"
822,"Peter"
823,"Patron"
824,"Diane"
825,"Police Technician"
826,"Cop"
827,"Bob Lerner"
828,"Danny Morrison"
829,"Susan"
830,"Sgt. Edgar Stevens"
831,"Wedding Bartender"
832,"Frank Morrison"
833,"Rick Barnes"
834,"Ray Coleman"
835,"Hunter"
836,"Bill"
837,"Lynwood"
838,"Lance"
839,"John"
840,"Larry"
841,"Fitz"
842,"Joel"
843,"Lloyd Price"
844,"Teen Girl #1"
845,"Connie Harper"
846,"Assassin"
847,"Harry Shondor"
848,"Muhammad Ali"
849,"Bathing Pool Beauty"
850,"Hank Schwartz"
851,"Harold Logan"
852,"Don King"
853,"George Foreman"
854,"Young Vito"
855,"Victoria Leon"
856,"Isabella Leon"
857,"Don Vito Leon"
858,"Dr. Julian Reciputo"
859,"Vincent DeMarco"
860,"Zane"
861,"Malik"
862,"Old School"
863,"Korean Woman"
864,"Old School's Mom"
865,"Loc Dog"
866,"Ashtray"
867,"Teen diva"
868,"Jake"
869,"Great Girl 1"
870,"Suzanna"
871,"Michelle"
872,"Dodger"
873,"Charles"
874,"Ice"
875,"Mrs. Lawson"
876,"Louis Wheeler"
877,"Jeremy"
878,"Mouse"
879,"Isaiah Parish"
880,"Michelle"
881,"Man in Stall"
882,"Young Jesse"
883,"Milton"
884,"Elizabeth"
885,"Bridget"
886,"Jesse Parish"
887,"Skipper"
888,"Dr. Nathan R. Conrad"
889,"Detective Sandra Cassidy"
890,"Sydney 'Syd' Simon"
891,"Janitor"
892,"Aggie Conrad"
893,"Detective Garcia"
894,"Vanessa"
895,"Sofia"
896,"Elisabeth Burrows"
897,"Patrick Koster"
898,"Dr. Louis Sachs"
899,"Chinese Woman"
900,"Doorman"
901,"Tony Delgado"
902,"Joseph D. Pistone"
902,"Donnie Brasco"
903,"FBI Technician"
904,"Maggie Pistone"
905,"Santo Trafficante"
906,"Tim Curley"
907,"Nicky Santora"
908,"Dominick 'Sonny Black' Napolitano"
909,"Alphonse 'Sonny Red' Indelicato"
910,"Sonny's Girlfriend"
911,"Mob Girlfriend"
912,"Benjamin 'Lefty' Ruggerio"
913,"Hollman"
914,"Paulie"
915,"Samantha Darko"
916,"Frank"
917,"Kitty Farmer"
918,"Seth Devlin"
919,"Donnie Darko"
920,"Elizabeth Darko"
921,"Teacher"
922,"David"
923,"Anne Fisher"
924,"Gretchen Ross"
925,"Emily Bates"
926,"Karen Pomeroy"
927,"Mrs. Rose Darko"
928,"Beth Farmer"
929,"Ricky Danforth"
930,"Dr. Lilian Thurman"
931,"Jim Cunningham"
932,"Teacher"
933,"Prof. Kenneth Monnitoff"
934,"Clerk's Wife"
935,"Jordan White"
936,"Stop 'n' Go clerk"
937,"Liquorstore Clerk"
938,"FBI Guy"
939,"Gang of Goons"
940,"Amy Blue"
941,"Barmaid"
942,"Quickiemart Clerk"
943,"Gang of Goons"
944,"Brandi"
945,"Xavier Red"
946,"Dan"
947,"TV Anchorwoman"
948,"Biker"
949,"Max Gast"
950,"Jack Logan"
951,"Elizabeth Gast"
952,"Valentin Daly"
953,"Rick"
954,"Lamont"
955,"Tammy"
956,"Miguel"
957,"Vincent"
958,"Luke Campbell"
959,"Snake"
960,"Angela 'Angie' Green"
960,"Ryder"
961,"Libby's Mother"
962,"Libby's Roommate"
963,"Elizabeth 'Libby"
963,"Lib' Parsons"
964,"Margaret Skolowski"
965,"Evelyn Lake"
966,"Bellhop"
967,"Bachelor at Auction"
968,"Bidder Suzanne Monroe"
969,"Orbe"
970,"Dolme"
971,"Miss Halliwel"
972,"Bobby Long"
973,"Amtrak Waiter"
974,"Shoeshine Guy"
975,"Freddy Tiffany"
976,"Charles Allsworth"
977,"Daryl Chase"
978,"Agent Peres"
979,"Chloe"
980,"Agent Norville"
981,"Junior Barnes"
982,"Katherine"
983,"Jesse"
984,"Escobar"
985,"Cypher"
986,"Hamilton"
987,"Claude"
988,"Lucy"
989,"Gus"
990,"Mark"
991,"Lt. Spigot"
992,"Dr. Ann Beamer"
993,"Mayor"
994,"Ray Pluto"
995,"Chick Dimitri"
996,"Caprice"
997,"Jerry Cubbins"
998,"Gil Garner"
999,"Jimmy"
1000,"Chief Block"
1001,"Captain Jerry Teller"
1002,"Bartender"
1003,"Det. Jerry Cale"
1004,"Dakota Smith"
1005,"D. A. Mickey Casey"
1006,"Rob Rubenstein"
1007,"Helen McNulty"
1008,"Minh"
1009,"Nick the Greek"
1010,"Tomas Ramirez"
1011,"Anna Lenke"
1012,"Zeni"
1013,"Jesse 1865"
1014,"Monica Sinclair"
1015,"Aunt Annie Sinclair"
1016,"Cousin Will Sinclair"
1017,"Loretta Sinclair"
1018,"Grandma Rosa Lynn Sinclair"
1019,"Fisherman"
1020,"Rear Admiral Yancy Graham"
1021,"Fisherman"
1022,"Lieutenant Commander Thomas 'Tom' Dodge"
1023,"Lieutenant Emily Lak"
1024,"Singing Sailor"
1025,"Stingray Radioman"
1026,"Executive Officer Martin T. 'Marty' Pascal"
1027,"Admiral Dean Winslow"
1028,"Seaman 2nd Class E.T. 'Sonar' Lovacelli"
1029,"Whitney Daniels"
1030,"Sklar"
1031,"Director"
1032,"Sontee Jenkins"
1033,"King"
1034,"Lance Barton"
1034,"Charles Wellingto"
1035,"Wanda"
1036,"Heckler"
1037,"'The Man Show' Host"
1038,"Lana"
1039,"Judy Connelly"
1040,"Lovestruck Woman"
1041,"Parolee"
1042,"Eddie Hicks"
1043,"'The Man Show' Host"
1044,"Jim Morrison"
1045,"Cousin Maeva"
1046,"Monk Jablonski"
1047,"Ricky James"
1048,"Imogen"
1049,"Cyrus"
1050,"The Interviewer"
1051,"Chef Ray Connelly"
1052,"CeCe Dryer"
1053,"Brad Harrington"
1054,"Businessman"
1055,"Calvin Burrows"
1056,"Tim Willows"
1057,"Bar Patron"
1058,"Woman"
1059,"Herod"
1060,"Charles"
1061,"School Fish #2"
1062,"Lennie the Weasel"
1063,"Giraffe"
1064,"Possum"
1065,"Potter"
1066,"Bandit"
1066,"Forest Animal"
1066,"Animal Groupie #1"
1067,"Ava"
1068,"Bee"
1069,"Lucky"
1070,"Bird"
1071,"Boy Bear Cub"
1072,"Dr. John Dolittle"
1073,"Animal Groupie #4"
1073,"Forest Animal"
1073,"Dog"
1074,"Riley"
1074,"Alligator's Voice"
1075,"Governor of California"
1076,"Drunk Monkey"
1077,"Joey the Raccoon"
1078,"White wolf"
1079,"School Fish #1"
1080,"Woman"
1081,"Passerby at the Palace of Fine Arts"
1082,"Farm Worker"
1083,"Archie"
1084,"Eric"
1085,"Dr. Richard Jacks"
1086,"Sarah Carver"
1087,"Yves DuBois"
1088,"Pete Walston"
1089,"Mrs. Unterveldt"
1090,"Larry"
1091,"Oliver Mintz"
1092,"Valerie"
1093,"Man With Lighter"
1094,"Helen Hyde"
1095,"Maria"
1096,"Peggy"
1097,"Dr. T's Patient"
1098,"Kate Travis"
1099,"Dr. T's Patient"
1100,"Amber"
1101,"Dr. Sullivan Travis"
1102,"Harlan"
1103,"Dee Dee Travis"
1104,"Bree Davis"
1105,"Carolyn"
1106,"Allison"
1107,"Wedding Party"
1108,"Connie Travis"
1109,"Dorothy Chambliss"
1110,"Marilyn"
1111,"Marcus"
1112,"Solina"
1113,"Father David"
1114,"Guy talking"
1115,"Nightshade"
1116,"Charlie"
1117,"Eddie"
1118,"Abraham"
1118,"Matthew Van Helsing"
1119,"Valerie Sharpe"
1120,"J.T"
1121,"Teen Co-Worker"
1122,"Dracula"
1123,"Ship Captain"
1124,"Villager"
1125,"Intern"
1126,"Lucy Westenra"
1127,"Coach Driver"
1128,"Brunette Vampire"
1129,"Dr. Jack Seward"
1130,"Cameo appearance"
1131,"R.M. Renfield"
1132,"Young Lover at Picnic"
1133,"Count Dracula"
1134,"Handsome Lieutenant at Ball"
1135,"Sykes"
1136,"Peasant on Coach"
1137,"Woodbridge"
1138,"Martin"
1139,"Jonathan Harker"
1140,"Mina Murray"
1141,"Dr. Abraham Van Helsing"
1142,"Man in Straitjacket"
1143,"Therion"
1144,"Joe Darrow"
1145,"12 Year Old Girl"
1146,"Eric"
1147,"Airport Security Guard"
1148,"Sister Madeline"
1149,"Flora"
1150,"Mrs. Belmont"
1151,"Hugh Campbell"
1152,"Charlie Dickinson"
1153,"Ben"
1154,"Neil Darrow"
1155,"Surgical Nurse"
1156,"Hal"
1157,"Suicide Girl"
1158,"Mr. Summers"
1159,"Queen Aislinn"
1160,"Draco"
1161,"King Arthur"
1162,"Lord Felton"
1163,"Bobby Platt"
1164,"Kara"
1165,"Gilbert of Glockenspur"
1166,"Cook"
1166,"Servant"
1167,"Bowen"
1168,"King Einon"
1169,"Bernard 'The Fat' De Winter"
1170,"Uncle Leo"
1171,"Allison"
1172,"David Shrader"
1173,"Trent"
1174,"Rob"
1175,"Frankie"
1176,"Juice"
1177,"Jenny Thornton"
1178,"Richard Connor Thornton"
1179,"Italian Doctor"
1180,"Father"
1181,"Joseph Lees"
1182,"Signora Caldoni"
1183,"Eva"
1184,"Maria"
1185,"Dani"
1186,"Devora"
1187,"September"
1188,"Toby Wong"
1189,"Malik Brody"
1190,"Cop #1"
1191,"Advanced Model"
1192,"Carolyn Brody"
1193,"Deliverance Bodine"
1194,"John Grady Cole"
1195,"Judge"
1196,"Mr. Lau"
1197,"Hedgehog"
1198,"Mr. Ramirez"
1199,"Wayne"
1200,"Max"
1201,"Singer"
1202,"Singer"
1203,"Electrocutes Drums"
1204,"Mr. Maris"
