15133,"Countess Gemini"
15134,"Mr. Touchett"
15135,"Bob Bantling"
15136,"Madame Serena Merle"
15137,"Isabel Archer"
15138,"Edward Rosier"
15139,"Gilbert Osmond"
15140,"Caspar Goodwood"
15141,"Henrietta Stackpole"
15142,"Strongman"
15143,"Mrs. Touchett"
15144,"Elaine's Patron"
15145,"Shane O'Shea"
15146,"Sir George"
15147,"May Bailey"
15148,"Roland Michell"
15149,"Christabel LaMotte"
15150,"Cropper"
15151,"Lord Lytton"
15152,"Lady Bailey"
15153,"Randolph Henry Ash"
15154,"Maud Bailey"
15155,"Ellen Ash"
15156,"Fergus Wolfe"
15157,"Referree"
15158,"Sarah Jacobs"
15159,"Bob"
15160,"Earl"
15161,"Mayor Charlie Lawton"
15162,"London"
15163,"Prattville Coach"
15164,"John Clark"
15165,"Calvin"
15166,"Orville Moss"
15167,"Narrator"
15168,"Glen Waddell"
15169,"Reenie"
15170,"Girl"
15171,"Aunt Ruth"
15172,"Mr. Waddell"
15173,"Wade"
15174,"Man at Cafe"
15175,"Ricko"
15176,"Bone"
15177,"Kilt Shop Manager"
15178,"Statler Sr."
15179,"Lyle Parsons"
15180,"Gwen Turner"
15181,"James McGregor"
15182,"Dee Dee"
15183,"Donald Ripley"
15184,"Sheriff Barnum"
15185,"Uncle Earle"
15186,"Aunt Raylene"
15187,"Jessie Caldwell"
15188,"Maxine"
15189,"Mr. Kelloway"
15190,"Stipler"
15191,"Sheriff"
15192,"Rick"
15193,"John F. Kennedy"
15194,"Doctor"
15195,"Judy Exner"
15196,"Starlet"
15197,"Weston"
15198,"Paul Dellacroce"
15199,"Saunders"
15200,"Joseph Scassi"
15201,"Maria"
15202,"Viv"
15203,"Eric"
15204,"Rhett"
15205,"Harlan O'Shea"
15206,"Hooker"
15207,"Leon"
15208,"Mosh"
15209,"Lt. Cabrell"
15210,"Deriva"
15211,"Deke"
15212,"Mrs. Applegate"
15213,"Clyda"
15214,"Raymond Vonn"
15215,"Buttercup"
15216,"Batman"
15216,"Bruce Wayne"
15217,"I.P. Hos"
15218,"Hota Wat"
15219,"Bubbles"
15220,"Whole Lotta Monkeys"
15221,"VIP Patron"
15222,"Bouncer"
15223,"Aunt Frances 'Franny' Owens"
15224,"Michael"
15225,"Debbie"
15226,"Gillian 'Gilly-Bean' Owens"
15227,"Dr. Jason Woodrue"
15228,"Alfred Pennyworth"
15229,"Ice Thug"
15230,"Young Sally Owens"
15231,"Officer Gary Hallet"
15232,"James 'Jimmy' Angelov"
15233,"Aunt Bridget 'Jet' Owens"
15234,"Commissioner Gordon"
15235,"VIP Patron"
15236,"Sally 'Sal' Owens"
15237,"Golum"
15238,"Doctor"
15239,"Dr. Lauren Graham"
15240,"Olivia Walton"
15241,"Nora Fries"
15242,"Gary Beinhart"
15243,"Jiri Kolmar"
15244,"Himself"
15245,"Young Bruce Wayne"
15246,"Julie Madison"
15247,"Party Guest"
15248,"Robin"
15248,"Richard 'Dick' Grayson"
15249,"Camilla Jones"
15250,"Armond Crille"
15251,"Billie Auster"
15252,"Sam Horton"
15253,"Street Alien"
15254,"Ben Rutherford"
15255,"Ice Thug"
15256,"Mr. Freeze"
15256,"Dr. Victor Fries"
15257,"VIP Patron"
15258,"Batgirl"
15258,"Barbara Wilson"
15259,"Bane"
15260,"Snooty Driver"
15261,"Poison Ivy"
15261,"Dr. Pamela Isley"
15262,"Mr. Yamamoto"
15263,"Needlemeyer"
15264,"Arkham Asylum Guard"
15265,"Stutts"
15266,"Hal MacGregor"
15267,"Thomas MacGregor"
15268,"1st Snowy Cones Thug"
15269,"Mr. Cranston"
15270,"Elaine's Patron"
15271,"Ambassador"
15272,"Shane Griffin"
15273,"Jed Griffin"
15274,"Deputy Dana Flowers"
15275,"Rudy Wicker"
15276,"Riddler"
15276,"Edward Nygma"
15277,"Dick Muller"
15278,"Emily Tylk"
15279,"Dillon"
15280,"Chef"
15281,"Jonathan Casey"
15282,"Preston Tylk"
15283,"Assistant"
15284,"Detective Lukas Black"
15285,"Albert Straka"
15286,"Antique Store Patron"
15287,"Alfred Pennyworth"
15288,"Dr. Burton"
15289,"Girl on Corner #3"
15290,"Commissioner Gordon"
15291,"Mario"
15292,"Girl on Corner #1"
15293,"Pilot"
15294,"Dr. Chase Meridian"
15295,"Batman"
15295,"Bruce Wayne"
15296,"Sugar"
15297,"Spice"
15298,"Derek Leigh"
15299,"Master Yee"
15300,"Damian Bandera"
15301,"Karen Leigh"
15302,"The Commander"
15303,"Toymaker"
15304,"Randall Bentley"
15305,"Robin"
15305,"Dick Grayson"
15306,"Cody Johnson"
15307,"Beggar Woman"
15308,"Ringmaster"
15309,"Sender Horowitz"
15310,"Feiga"
15311,"Girl on Corner #4"
15312,"Rebbitzn"
15313,"Rachel"
15314,"Harvey's Thug"
15315,"Mrs. Gelbart"
15316,"Rebbe Moshe"
15317,"Chasid"
15318,"Mr. Fishbein"
15319,"Female Newscaster"
15320,"Lydia"
15321,"Monica"
15322,"Hazel"
15323,"Hector Salmon"
15324,"Davey Lane"
15325,"Newspaper Reporter"
15326,"Oscar"
15327,"Nick Everson"
15328,"Boxer"
15328,"Trainer"
15329,"Sonny Ortega"
15330,"Arturo Ortega"
15331,"Jackee"
15332,"Annette"
15333,"Renee"
15334,"Ben"
15335,"Billy"
15336,"Teenage Girl"
15337,"Graham"
15338,"Father Greg Pilkington"
15339,"Nurse"
15340,"Maria Kerrigan"
15341,"Chilean band leader"
15342,"Archbishop Richard Rushman"
15343,"Martin 'Marty' Vail"
15344,"Janet Venable"
15345,"John Shaughnessy"
15346,"Dr. Molly Arrington"
15347,"Joey Pinero"
15348,"Aaron Stampler"
15348,"Roy"
15349,"Assistant D.A. Bud Yancy"
15350,"Martinez"
15351,"Communication officer"
15352,"Alex"
15353,"Naomi Chance"
15354,"Judge Miriam Shoat"
15355,"Tommy Goodman"
15356,"Cashmere McLeod"
15357,"Sailorman Shoreson"
15358,"Man #1 in Airport Bar"
15359,"Jennifer Rogers"
15360,"Lucille Kaufman"
15361,"Alien"
15362,"Gov. Fred Picker"
15363,"Fat Willie"
15364,"Miss Walsh"
15365,"Himself"
15366,"Mamma Stanton"
15367,"Loretta"
15368,"Himself"
15369,"Martha Harris"
15370,"Libby Holden"
15371,"Izzy Rosenblatt"
15372,"Himself"
15373,"Charlie Martin"
15374,"News Videographer"
15375,"Eddie Reyes"
15376,"Bart Nilson"
15377,"Susan Stanton"
15378,"Daisy"
15379,"Governor Jack Stanton"
15380,"Lorenzo Delgado"
15381,"Dewayne Smith"
15382,"Supply clerk"
15383,"Joel"
15384,"Matt Fergeson"
15385,"Kelly Grant"
15386,"Caitlin Carlson"
15387,"Batgirl"
15388,"Ice cream buyer"
15389,"Gene"
15390,"Mick"
15391,"Pendelton 'Penny' Wise"
15392,"Archie"
15393,"Ciel"
15394,"District Manager Zete"
15395,"Blythe"
15396,"Jonnie Goodboy Tyler"
15397,"Chirk"
15398,"The Guardian"
15399,"Mrs. Ardis"
15400,"Businessman"
15401,"Noah Cairn"
15402,"Rebecca Cairn"
15403,"Joe"
15404,"Rameses"
15405,"Processing clerk"
15405,"One-Eyed Guard"
15405,"Teleportation supe"
15406,"Jethro"
15407,"Aaron"
15408,"Ter"
15409,"Yocheved"
15410,"Robert the Fox"
15411,"Moses"
15411,"God"
15412,"Hotep"
15413,"The Queen"
15414,"Tzipporah"
15415,"Additional Voices"
15416,"Young Miriam"
15417,"Huy"
15418,"Pharaoh Seti I"
15419,"Ker"
15420,"VIP Patron"
15421,"Additional Voices"
15422,"Miriam"
15423,"Calvin"
15424,"Public Defender"
15424,"Teacher"
15425,"Prison Guard Lawrence"
15426,"Boy on bus"
15427,"Big Pete"
15428,"CO Vilar"
15429,"Mr. Lloyd"
15430,"Prosecutor"
15431,"Teacher's Assistant"
15432,"Rudy Gatewick"
15432,"Oliver Gillis"
15433,"Lawyer #2"
15434,"Michael Gatewick"
15435,"Theresa"
15436,"Professor Wooley"
15437,"Jerry Turner"
15438,"Boutique Sales Director"
15439,"Sam Weston"
15440,"Mr. 'T'"
15441,"Emanuelle Griffith"
15442,"Joan Harris"
15443,"Gloria"
15444,"Himself"
15445,"Rubberbound Man"
15446,"Camill"
15447,"Alison's friend"
15448,"Herself"
15449,"Himself"
15450,"Lisa"
15451,"Kenny 'Pig Vomit' Rushton"
15452,"Brittany Fairchild"
15453,"Himself"
15454,"Ross Buckingham"
15455,"Howard's Daughter"
15456,"Mandy"
15457,"Dee Dee"
15458,"Girl in lesbian camp"
15459,"Sales Manager"
15460,"Himself"
15461,"Camp Director's Wife"
15462,"Himself"
15463,"Alison Stern"
15464,"Nurse"
15465,"Herself"
15466,"Himself"
15467,"Himself"
15468,"Couple Looking for Apartment"
15469,"Himself"
15470,"Ben Stern"
15471,"Herself"
15472,"Himself"
15473,"Himself"
15474,"NBC Tour Guide"
15475,"Himself"
15476,"NBC Switchboard Operator"
15477,"Himself"
15478,"Ray Stern"
15479,"Big breasted woman"
15480,"Marvin Mamoulian"
15481,"Himself"
15482,"Himself"
15483,"Reenie"
15484,"Marina"
15485,"Katia"
15486,"Gary Yanuck"
15487,"Henry Davarrio"
15488,"Instructor"
15489,"Hitler"
15490,"Thug in a Suite"
15491,"Dr. Susan Lamarche"
15492,"Dr. Bert Clavell"
15493,"Julie Black"
15494,"Devon Thompson"
15495,"Dr. Craig Burton"
15496,"Dr. David Wetherly"
15497,"Snake"
15498,"Wheels"
15499,"Dr. Melanie Abbasac"
15500,"Kody"
15501,"Diane Cafferty"
15502,"Keach"
15503,"Dr. Shoup"
15504,"Chelsea"
15505,"Mike Connors"
15506,"Dr. Nancy Burnham"
15507,"Young Zack Lover"
15508,"Sheriff Morgan"
15509,"Tommy 'the Zip' Bucks"
15510,"Harry Arno"
15511,"Joyce Patton"
15512,"Raylan Givens"
15513,"Jimmy 'the Cap' Capotorto"
15514,"Earl Crowe"
15515,"Dino"
15516,"Terry Thorne"
15517,"Jerry"
15518,"Wyatt"
15519,"Ted Fellner"
15520,"Eric Kessler"
15521,"Ian Havery"
15522,"Russian Colonel"
15523,"Peter Bowman"
15524,"Janis Goodman"
15525,"Alice Bowman"
15526,"Terry's Driver"
15527,"Pyriel"
15528,"Zealot"
15529,"Hooker"
15530,"Desk Sergeant"
15531,"Zophael 'Jones'"
15532,"Young Danyael"
15533,"Gabriel"
15534,"Maggie"
15535,"Samayel"
15536,"Young coroner"
15537,"Izzy"
15538,"Valerie Rosales"
15539,"Michael"
15540,"Julian"
15541,"Detective Waltrip"
15542,"Gabriel"
15543,"Danyael"
15544,"Jerry"
15545,"Thomas Daggett"
15546,"Catherine"
15547,"Lucifer"
15548,"Rachael"
15549,"Simon"
15550,"Gabriel"
15551,"Detective Olson"
15552,"Bob Bowman"
15553,"Joey Highsmith"
15554,"Brent Moore"
15555,"Vincent Swan"
15556,"Reporter Carol Stone"
15557,"Joey Highsmith"
15558,"Adele Highsmith"
15559,"Rose Highsmith"
15560,"Honey Bee Swan"
15561,"Walter Motter"
15562,"Joseph Highsmith"
15563,"Barb"
15564,"Francis Aldobrandi"
15565,"Bacig's Thug"
15566,"Susan Reese"
15567,"F.B.I. Agent"
15568,"Ray"
15569,"Simon Bacig"
15570,"F.B.I. Agent"
15571,"Terry Martin"
15572,"Rhys Williams"
15573,"Catherine Morgan"
15574,"Security Guard"
15575,"'Chip' the Nazi"
15576,"Kathy Stanford"
15577,"Wayne the Guard"
15578,"Kyle"
15579,"Mr. Stanford"
15580,"Jack Stanford"
15581,"Prison man #1"
15582,"Prison man #2"
15583,"Decorator"
15584,"Eileen"
15585,"Natalie Gibson"
15586,"Xena"
15587,"Rachel"
15588,"Jim Corcoran"
15589,"Husband"
15590,"Price"
15591,"William Conroy"
15592,"Clive Plummer"
15593,"Dr. Sterling"
15594,"Sarah"
15595,"Dr. Griffin Weir"
15596,"Noah"
15597,"Elizabeth Wurtzel"
15598,"Nurse"
15599,"Rafe"
15600,"Ruby"
15601,"Donald"
15602,"Tom Cassidy"
15603,"Dr. Fred Simon"
15604,"Mrs. Eliza Chambers"
15605,"Marion Crane"
15606,"Mr. Lowery"
15607,"Charlie the Car Dealer"
15608,"Lila Crane"
15609,"Samuel 'Sam' Loomis"
15610,"Patrolman"
15611,"Norman Bates"
15612,"Caroline"
15613,"Passerby"
15613,"Hitchcock Cameo"
15614,"Pixie Chandler"
15615,"Tommy Chandler"
15616,"Bert"
15616,"Lady Shopper"
15616,"Manager"
15617,"Salvador Dali"
15617,"Sam"
15618,"Mrs. Poole"
15619,"Dr. Egbert Drum"
15620,"Children"
15621,"Melvin Purvis"
15622,"Sam Cowley"
15623,"George Barker"
15624,"Doc Barker"
15625,"Amaryllis"
15626,"Arthur Dunlop"
15627,"Kate 'Ma' Barker"
15628,"Alvin Karpis"
15629,"Virtual Girlfriend"
15630,"Julie Thurber"
15631,"Claudia Prinsinger"
15632,"Betsy Collander"
15633,"Chippy McDuffy"
15634,"Cici Pinkus"
15635,"Carolyn McDuffy"
15636,"Jeanine Kryszinsky"
15637,"Judy Romanoff"
15638,"Randy Suskind"
15639,"Michael Drucker"
15640,"Barry Egan"
15641,"Lena Leonard"
15642,"Health Counselor"
15643,"Darby"
15644,"Wild Guy #2"
15644,"Mark"
15645,"Miss Smokie"
15646,"Gilbert"
15647,"Felicity"
15648,"Lucas"
15649,"Rodney"
15650,"Nurse"
15651,"Himself"
15652,"Rocky"
15653,"Daniel Bender"
15654,"Servant"
15655,"Inspector"
15656,"Freethrow"
15657,"Cook"
15658,"Killjoy"
15659,"Miccelli"
15660,"Roommate"
15661,"Kim Grey"
15662,"Johnny Phoenix"
15663,"Nick Falzone"
15664,"Enzo Sorrento"
15665,"Ed Clabes"
15666,"Mary Bell"
15667,"Security Guard"
15668,"Tina Leary"
15669,"TV Reporter"
15670,"Pilot"
15671,"Crystal Plotkin"
15672,"Connie Falzone"
15673,"Barry Plotkin"
15674,"Lenny"
15675,"Dr. Anton Rudolph"
15676,"Pilot"
15677,"Kristin"
15678,"Francesca Garibaldi"
15679,"Brian Cooper"
15680,"Deputy Lewis Ross"
15681,"Tommy"
15682,"Greg Larsen"
15683,"Elmer"
15684,"Lord Walton"
15685,"Stingo Wheelie"
15686,"Nurse Pans"
15687,"Mr. Bean"
15688,"Kevin Langley"
15689,"David Langley"
15690,"Herself"
15691,"Goth Boy"
15692,"Alison Langley"
15693,"General Newton"
15694,"Queen Akasha"
15695,"New York Vampire"
15696,"Mael"
15697,"David Talbot"
15698,"Jesse's Roommate"
15699,"Jesse"
15700,"Talamascan"
15701,"Armand"
15702,"Maharet"
15703,"Marius"
15704,"LA Groupie"
15705,"French Dealer"
15706,"Khayman"
15707,"Lestat"
15708,"Police Lieutenant"
15709,"Herself"
15710,"Jennifer Langley"
15711,"SimPal Cindy"
15712,"George Grierson"
15713,"Alden Pyle"
15714,"Inspector Vigot"
15715,"Thomas Fowler"
15716,"Delilah"
15717,"Delbené"
15718,"Bouchon"
15719,"The Abbe du Coulmier"
15720,"The Marquis de Sade"
15721,"Louison"
15722,"Simone"
15723,"Madame LeClerc"
15724,"Madeleine LeClerc"
15725,"Dr. Royer-Collard"
15726,"Bodyguard"
15727,"Cindy Johnson"
15728,"Eric Inouye"
15729,"Daniel Webster"
15730,"Marco Kito"
15731,"Frank Machi"
15732,"Eduardo Braz"
15733,"Miss Sandra Beecher"
15734,"Jack Fryman"
15735,"Hans Kooiman"
15736,"Himself"
15737,"Himself"
15738,"Earl Vestal"
15739,"Roger Thornhill"
15740,"Donni McGuinness"
15741,"Ralph Stanton"
15742,"Barnet"
15743,"Baldy"
15744,"Guidance Technician"
15745,"Air Policeman"
15746,"Dr. Wilhelm Von Huber"
15747,"Bernard Wallace"
15748,"Jack Finney"
15749,"David Lake"
15750,"Wilson Lowe"
15751,"Kathy Kay"
15752,"Mary"
15753,"Lt. Gov. Dalquist"
15754,"Truck Driver"
15755,"Coach Walsh"
15756,"Tracy Campbell"
15757,"Counselor Susan 'Sue' D. Snell"
15758,"Tommy Ross"
15759,"Girl in Classroom"
15760,"Margaret Brigham White"
15761,"Jesse Ryan"
15762,"Mrs. Snel"
15763,"Rachael Lang"
15764,"Carrie White"
15765,"Lisa Parker"
15766,"Monica Jones"
15767,"Mark Bing"
15768,"Megan"
15769,"Sister Kate"
15770,"Zealot"
15771,"Grandma Ruth"
15772,"Hank Morgan"
15773,"Rudy Baylor"
15774,"Kelly Riker"
15775,"Deck Schifflet"
15776,"Judge Tyrone Kipler"
15777,"Jackie Lemancyzk"
15778,"J. Lyman 'Bruiser' Stone"
15779,"Wilfred Keeley"
15780,"Delbert Birdsong"
15781,"Cliff Riker"
15782,"Judge Harvey Hale"
15783,"Billy Porter"
15784,"Leo F. Drummond"
15785,"Donny Ray Black"
15786,"Miss Birdie"
15787,"Robert Marshall"
15788,"Donovan"
15789,"Shizuko"
15790,"Marquis Ogawara"
15791,"Masashi Yokomizo"
15792,"Kogoro Akechi"
15793,"Edogawa Rampo"
15794,"Adam Gibson"
15795,"Mittelmaier"
15796,"Sean Deeny"
15797,"Masha"
15798,"Doctor"
15799,"Sarah Thompson"
15800,"Giovanni"
15801,"Tricia"
15802,"Pete Thompson"
15803,"Harry the dealer"
15804,"Mr Kant"
15805,"Shirley Magnuson"
15806,"Kay's brother"
15807,"Marvin"
15808,"Cullen Chandler"
15809,"Wife At Fundraiser"
15810,"Alcee"
15811,"Janice"
15812,"Molly Roll"
15813,"Sergeant William 'Dutch' Van Den Broeck"
15814,"Detective George Beaufort"
15815,"Telephone Man"
15816,"Mary Claire Clark"
15817,"Wendy Judd"
15818,"Richard Judd"
15819,"Cassie"
15820,"Carl Broman"
15821,"Alice Beaufort"
15822,"Funeral Mourner #4"
15823,"Airline Customer"
15824,"Phyllis Bonaparte"
15825,"Shyla Mumford"
15826,"Jeopardy Host"
15827,"Ellen Carey"
15828,"Bill Bell"
15829,"Mac"
15830,"Doc Riley"
15831,"Senator"
15832,"Man on Street #1"
15833,"Bit"
15834,"Tom Mullen"
15835,"Miles Roberts"
15836,"News Reporter"
15837,"Jackie Brown"
15838,"Doorman"
15839,"Agent Lonnie Hawkins"
15840,"Sean Mullen"
15841,"Kate Mullen"
15842,"Clark Barnes"
15843,"Detective Jimmy Shaker"
15844,"Maris Conner"
15845,"Cop #5"
15846,"Cubby Barnes"
15847,"Josh McCoy"
15848,"Lewis"
15849,"General Mayhem"
15850,"Lola Tanner"
15851,"Sheriff Jim Tanner"
15852,"Dr. Hyde"
15853,"Allen Ginsberg"
15854,"Joan Vollmer"
15855,"Captain Connelly"
15856,"Dave"
15857,"Caller #1"
15857,"Hostage"
15858,"Dwight"
15859,"Lucien Carr"
15860,"Prince Felix Yusupov"
15861,"Imperial Chauffeur"
15862,"Maitre d'"
15863,"Revolutionary"
15864,"Tsar Nicholas II"
15865,"Grand Duchess Ella"
15866,"Grigori Rasputin"
15867,"Tsarina Alexandra"
15868,"Palace Guard"
15869,"Dave Kammerer"
15870,"Doctor Botkin"
15871,"William S. Burroughs"
15872,"Rocky Cooper"
15873,"Sammy Davis Jr."
15874,"Joe DiMaggio"
15875,"Party-goer"
15876,"Gambler in Sands Casino"
15877,"Bobby Kennedy"
15878,"Frank Sinatra"
15879,"Pat Kennedy Lawford"
15880,"Peter Lawford"
15881,"Dean Martin"
15882,"Marilyn Monroe"
15883,"Joe Kennedy"
15884,"Hank"
15885,"Ava Gardner"
15886,"Betty"
15887,"Herself"
15888,"Merrill Jennings"
15889,"Donald P. Sinclair"
15890,"Test Driver"
15891,"Vera Baker"
15892,"Duane Cody"
15893,"State Trooper"
15893,"Cow"
15894,"Enrico Pollini"
15895,"Cocktail Waitress"
15896,"Feed the Earth Spokesman"
15897,"Concert Guard"
15898,"Richie"
15899,"Zack Mallozzi"
15900,"Vicky"
15901,"Randall 'Randy' Pear"
15902,"Kimberly Pear"
15903,"Nick Schaffer"
15904,"Passenger in Line"
15905,"The Squirrel Lady"
15906,"Beverly 'Bev' Pear"
15907,"Hotel Clerk"
15908,"Tracy Faucet"
15909,"Jason Pear"
15910,"Lucy"
15911,"Blaine Cody"
15912,"Shawn Kent"
15913,"Rainbow House Nurse"
15914,"Tim Greenleaf"
15915,"Liberty at age 5"
15916,"Robert De Salvo"
15917,"Jim Mitchell"
15918,"Shrieking Girl"
15919,"J.R. Mitchell"
15920,"Artie Mitchell"
15921,"Michael Kennedy"
15922,"Meredith"
15923,"Film Professor"
15924,"Co-worker"
15925,"Young Artie"
15926,"Amy Costello"
15927,"Boris Pochenko"
15928,"Rookie Conductor"
15929,"Subway Passenger"
15930,"Jack Carver"
15931,"Alek"
15932,"Joy Miller"
15933,"Denny"
15934,"Katrina"
15935,"Bill Gilley"
15936,"Bernie DeFrewd"
15937,"Jerome Kat"
15938,"Karl"
15939,"Kleist"
15940,"Ivan"
15941,"Cali Goodwin"
15942,"Consuela"
15943,"Judy Miller"
15944,"Colonel Ives"
15944,"F.W. Colhoun"
15945,"Private Toffler"
15946,"Private Cleaves"
15947,"Colonel Hart"
15948,"Private Reich"
15949,"Captain John Boyd"
15950,"Jailer"
15951,"Sarah"
15952,"Mitch McCullum"
15953,"Gunman"
15954,"Bob Jenkins"
15955,"Mace"
15956,"David Stiles"
15957,"Rods Goon"
15958,"Elderly Man"
15959,"Lise"
15960,"Robin"
15961,"Ernie"
15962,"Danny"
15963,"Quinn"
15964,"Donna"
15965,"Beach Boy"
15966,"Bob"
15967,"Zee"
15968,"Wink Hendricks"
15969,"Kelly"
15970,"Miss Lawrenceville"
15971,"Dr. Leuter"
15972,"Miss Iowa"
15973,"Mary"
15974,"Doug"
15975,"Ernst"
15976,"Renny"
15977,"Joe"
15978,"Rubio"
15979,"Joey"
15980,"Tina"
15981,"Blair"
15982,"Dee Dee Taylor"
15983,"Sahara"
15984,"Man in Restaurant"
15985,"Mona"
15986,"Playful Waiter"
15987,"Nick"
15988,"Tom the Grocer"
15989,"Orthodontist"
15990,"Balthazar Mishkin"
15991,"Laura Kershaw"
15992,"Manager - Supermarket"
15993,"Howard Spitz"
15994,"Man with Newspaper"
15995,"Shopper - Supermarket"
15996,"Ana Garcia"
15997,"Reigning Miss Illinois"
15998,"Girl No. 3"
15999,"Belindy Lindbrook"
16000,"Jimmy"
16001,"Detective"
16002,"Lance DeSalvo"
16003,"Dancer"
16004,"Mona at 12"
16005,"Wanda Love"
16006,"Luke Sinclair"
16007,"Alberta"
16008,"Joyce Parkins"
16009,"Ruby at 12"
16010,"Potto"
16011,"Verna Chickle"
16012,"Dean Kirby"
16013,"Becky"
16014,"Jim Curran"
16015,"Lorna Larkin"
16016,"Dancer"
16017,"Earl Manigault"
16018,"Coach Scarpelli"
16019,"Miss Mary"
16020,"Rookie"
16021,"Wilt 'The Stilt' Chamberlain"
16022,"Himself"
16023,"Lurdy"
16024,"Legrand"
16025,"Gambler"
16026,"Miss Marcus"
16027,"Coach Powell"
16028,"Himself"
16029,"Mr. Rucker"
16030,"Tobias"
16031,"Martin"
16032,"Sheriff"
16033,"Thomas Wells' mother"
16034,"Summer"
16035,"Nicholas"
16036,"Springer"
16037,"Tourist Traveler"
16038,"Husky Man"
16039,"Zack"
16040,"Alan"
16041,"Layla"
16042,"Walter Burke"
16043,"Tony"
16044,"David McAndrews"
16045,"Jack Moore"
16046,"Lin Shou"
16047,"Shen Yuelin"
16048,"Gerhardt Hoffman"
16049,"U.S. Photographer"
16050,"Ambassador Reed"
16051,"Bob Ghery"
16052,"Jimmy"
16053,"Police Chief"
16054,"Barney"
16055,"Francis Dolarhyde"
16056,"Dr. Chilton"
16057,"Hannibal Lecter"
16058,"Jack Crawford"
16059,"Byron Metcalf"
16060,"Will Graham"
16061,"Molly Graham"
16062,"Dinner Guest"
16063,"Conductor"
16064,"Bookseller"
16065,"Museum Secretary"
16066,"Mrs. Sherman"
16067,"Charles Leeds"
16068,"Reba McClane"
16069,"Ralph Mandy"
16070,"Grandma Dolarhyde"
16071,"Dennis Burke"
16072,"Detective Glen Teal"
16073,"George Kessler"
16074,"Lydia Davis"
16075,"Gretchen Van Buren"
16076,"Thurston Clarque"
16077,"Cheryl Russo"
16078,"Anthony Griglio"
16079,"Petula"
16080,"Old Man"
16081,"Jerry"
16082,"Tony"
16083,"Gardner"
16084,"Mr. Lawrence"
16085,"Jim"
16086,"Crystal"
16087,"Keller"
16088,"Gem"
16089,"Robby Gallagher"
16090,"Commander Kate Bowman"
16091,"Dr. Quinn Burchenal"
16092,"Dr. Bud Chantilas"
16093,"Lieutenant Ted Santen"
16094,"Colonel West"
16095,"Donna"
16096,"Hans"
16097,"Andrew Kendrick"
